 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 37440.0  3840.0 21504.0 23872.0               0.822   2.088   2.617   2.646
 37504.0  3904.0 21440.0 23872.0               0.732   2.101   2.601   2.652
 37440.0  3840.0 21440.0 23872.0               0.777   2.079   2.594   2.652
 37440.0  3840.0 21504.0 23936.0               0.725   2.066   2.588   2.630
 37440.0  3840.0 21440.0 23872.0               0.806   2.082   2.578   2.636
 37504.0  3904.0 21504.0 23872.0               0.767   2.088   2.617   2.646
 37504.0  3840.0 21504.0 23936.0               0.761   2.085   2.607   2.646
 37440.0  3840.0 21504.0 23872.0               0.809   2.066   2.585   2.646
 37440.0  3904.0 21504.0 23872.0               0.719   2.072   2.559   2.652
 37440.0  3904.0 21504.0 23872.0               0.806   2.085   2.585   2.623
 37440.0  3968.0 21632.0 23872.0               0.848   2.075   2.588   2.652
 37440.0  3904.0 21504.0 23872.0               0.767   2.085   2.594   2.659
 37504.0  3904.0 21568.0 23936.0               0.796   2.056   2.588   2.659
 37504.0  3904.0 21504.0 23936.0               0.822   2.079   2.581   2.633
 37504.0  3968.0 21504.0 23936.0               0.812   2.069   2.594   2.646
 37504.0  3968.0 21568.0 23936.0               0.793   2.085   2.588   2.646
 37440.0  3968.0 21504.0 23872.0               0.783   2.092   2.598   2.652
 37504.0  3968.0 21504.0 23936.0               0.744   2.085   2.591   2.630
 37440.0  3968.0 21568.0 23936.0               0.767   2.092   2.578   2.662
 37440.0  3968.0 21568.0 23872.0               0.838   2.088   2.604   2.649
 37504.0  3968.0 21504.0 23872.0               0.754   2.092   2.601   2.652
 37440.0  3968.0 21504.0 23872.0               0.802   2.066   2.581   2.656
 37504.0  3968.0 21504.0 23936.0               0.793   2.066   2.610   2.639
 37504.0  3968.0 21568.0 23936.0               0.819   2.088   2.604   2.627
 37504.0  4032.0 21568.0 23872.0               0.780   2.079   2.604   2.636
 37504.0  4032.0 21504.0 23936.0               0.719   2.082   2.604   2.659
 37440.0  3968.0 21504.0 23872.0               0.790   2.056   2.588   2.656
 37504.0  3968.0 21504.0 23936.0               0.812   2.072   2.598   2.636
 37504.0  4032.0 21440.0 23872.0               0.828   2.075   2.601   2.643
 37504.0  3968.0 21440.0 23936.0               0.806   2.092   2.607   2.639
 37504.0  4032.0 21440.0 23936.0               0.728   2.088   2.604   2.639
 37504.0  3968.0 21440.0 23936.0               0.822   2.053   2.581   2.665
 37504.0  4032.0 21440.0 23936.0               0.786   2.066   2.601   2.639
 37440.0  4032.0 21376.0 23936.0               0.783   2.075   2.588   2.639
 37440.0  4032.0 21440.0 23936.0               0.828   2.101   2.588   2.643
 37504.0  4032.0 21440.0 23872.0               0.761   2.092   2.588   2.627
 37440.0  4032.0 21440.0 23872.0               0.815   2.056   2.601   2.652
 37440.0  4032.0 21376.0 23872.0               0.802   2.072   2.578   2.643
 37440.0  4032.0 21376.0 23936.0               0.819   2.092   2.604   2.643
 37440.0  4032.0 21440.0 23936.0               0.802   2.085   2.601   2.662
 37440.0  4096.0 21376.0 23936.0               0.738   2.088   2.601   2.623
 37504.0  4096.0 21376.0 23936.0               0.777   2.088   2.581   2.646
 37504.0  4096.0 21440.0 23936.0               0.812   2.092   2.568   2.656
 37440.0  4096.0 21440.0 23936.0               0.757   2.072   2.601   2.652
 37440.0  4160.0 21440.0 24000.0               0.815   2.085   2.594   2.652
 37440.0  4160.0 21376.0 23936.0               0.686   2.075   2.594   2.652
 37504.0  4160.0 21440.0 24000.0               0.744   2.082   2.585   2.646
 37440.0  4096.0 21376.0 24000.0               0.780   2.079   2.604   2.659
 37440.0  4160.0 21440.0 24000.0               0.777   2.088   2.588   2.636
 37504.0  4160.0 21440.0 24000.0               0.786   2.088   2.604   2.649
 37440.0  4160.0 21504.0 24000.0               0.770   2.050   2.581   2.646
 37440.0  4160.0 21504.0 24000.0               0.783   2.079   2.601   2.639
 37440.0  4224.0 21568.0 24064.0               0.825   2.085   2.604   2.646
 37504.0  4288.0 21568.0 24064.0               0.809   2.098   2.594   2.649
 37440.0  4288.0 21504.0 24000.0               0.819   2.079   2.604   2.643
 37376.0  4288.0 21504.0 24064.0               0.770   2.066   2.575   2.652
 37376.0  4288.0 21568.0 24064.0               0.819   2.066   2.604   2.639
 37440.0  4224.0 21568.0 24064.0               0.802   2.088   2.588   2.630
 37376.0  4224.0 21568.0 24064.0               0.786   2.088   2.601   2.649
 37440.0  4288.0 21568.0 24064.0               0.809   2.072   2.581   2.639
 37376.0  4288.0 21568.0 24064.0               0.761   2.088   2.610   2.656
 37440.0  4288.0 21504.0 24000.0               0.719   2.063   2.591   2.623
 37440.0  4288.0 21568.0 24064.0               0.812   2.085   2.588   2.630
 37440.0  4288.0 21568.0 24064.0               0.819   2.092   2.585   2.643
 37376.0  4288.0 21504.0 24064.0               0.799   2.092   2.591   2.646
 37440.0  4288.0 21568.0 24000.0               0.738   2.072   2.552   2.649
 37376.0  4352.0 21568.0 24064.0               0.793   2.043   2.601   2.646
 37440.0  4352.0 21504.0 24000.0               0.828   2.085   2.604   2.630
 37504.0  4352.0 21568.0 24064.0               0.812   2.095   2.598   2.656
 37440.0  4352.0 21568.0 24064.0               0.728   2.072   2.591   2.649
 37440.0  4352.0 21568.0 24064.0               0.793   2.063   2.588   2.646
 37440.0  4352.0 21504.0 24064.0               0.825   2.063   2.604   2.636
 37440.0  4352.0 21568.0 24000.0               0.815   2.079   2.604   2.633
 37440.0  4352.0 21568.0 24064.0               0.793   2.079   2.598   2.659
 37440.0  4416.0 21504.0 24064.0               0.748   2.101   2.585   2.662
 37440.0  4352.0 21504.0 24064.0               0.825   2.072   2.598   2.659
 37440.0  4352.0 21568.0 24064.0               0.767   2.075   2.588   2.630
 37440.0  4416.0 21568.0 24064.0               0.790   2.095   2.591   2.659
 37440.0  4416.0 21504.0 24064.0               0.825   2.088   2.604   2.649
 37440.0  4352.0 21568.0 24064.0               0.761   2.085   2.594   2.668
 37440.0  4352.0 21568.0 24128.0               0.741   2.075   2.578   2.627
 37440.0  4416.0 21504.0 24064.0               0.802   2.059   2.578   2.652
 37440.0  4416.0 21568.0 24128.0               0.831   2.092   2.604   2.662
 37440.0  4416.0 21568.0 24064.0               0.809   2.085   2.607   2.668
 37504.0  4352.0 21568.0 24064.0               0.728   2.072   2.601   2.639
 37504.0  4416.0 21568.0 24064.0               0.715   2.072   2.572   2.646
 37440.0  4416.0 21440.0 24064.0               0.783   2.082   2.572   2.646
 37440.0  4416.0 21312.0 24128.0               0.754   2.082   2.604   2.646
 37440.0  4416.0 21312.0 24128.0               0.819   2.085   2.604   2.630
 37376.0  4352.0 21376.0 24064.0               0.777   2.085   2.607   2.643
 37376.0  4288.0 21440.0 24128.0               0.773   2.069   2.575   2.633
 37376.0  4288.0 21568.0 24064.0               0.754   2.069   2.565   2.652
 37376.0  4288.0 21696.0 24128.0               0.722   2.069   2.591   2.646
 37312.0  4224.0 21696.0 24128.0               0.815   2.088   2.588   2.652
 37248.0  4224.0 21504.0 24192.0               0.722   2.059   2.585   2.649
 37184.0  4288.0 21568.0 24128.0               0.822   2.063   2.598   2.636
 37248.0  4224.0 21632.0 24128.0               0.773   2.092   2.607   2.643
 37248.0  4288.0 21568.0 24064.0               0.812   2.075   2.604   2.649
 37184.0  4224.0 21568.0 24064.0               0.835   2.085   2.594   2.649
 37248.0  4288.0 21568.0 24064.0               0.767   2.072   2.614   2.646
 37184.0  4288.0 21568.0 24128.0               0.838   2.098   2.585   2.656
 37184.0  4288.0 21632.0 24128.0               0.764   2.079   2.581   2.614
 37184.0  4288.0 21504.0 24064.0               0.799   2.085   2.617   2.675
 37184.0  4224.0 21504.0 24128.0               0.761   2.075   2.598   2.652
 37184.0  4224.0 21376.0 24128.0               0.661   2.088   2.601   2.643
 37184.0  4288.0 21568.0 24128.0               0.812   2.095   2.598   2.659
 37248.0  4352.0 21568.0 24128.0               0.835   2.079   2.607   2.649
 37184.0  4288.0 21632.0 24128.0               0.825   2.092   2.617   2.656
 37184.0  4352.0 20608.0 24128.0               0.741   2.085   2.610   2.643
 37184.0  4352.0 20544.0 24128.0               0.796   2.043   2.591   2.630
 37248.0  4288.0 20608.0 24128.0               0.828   2.072   2.607   2.649
 37184.0  4288.0 20608.0 24128.0               0.828   2.075   2.601   2.662
 37248.0  4288.0 20544.0 24128.0               0.812   2.085   2.614   2.652
 37248.0  4288.0 20544.0 24128.0               0.786   2.066   2.594   2.659
 37184.0  4352.0 20544.0 24128.0               0.815   2.075   2.601   2.627
 37120.0  4288.0 20608.0 24128.0               0.825   2.072   2.585   2.633
 37120.0  4352.0 20608.0 24128.0               0.809   2.082   2.610   2.646
 37120.0  4288.0 20608.0 24128.0               0.828   2.085   2.601   2.652
 37120.0  4352.0 20544.0 24128.0               0.777   2.069   2.588   2.649
 37120.0  4352.0 20608.0 24128.0               0.835   2.082   2.610   2.639
 37120.0  4352.0 20480.0 24128.0               0.767   2.066   2.607   2.636
 37120.0  4352.0 20480.0 24128.0               0.780   2.085   2.617   2.665
 37184.0  4416.0 20480.0 24128.0               0.754   2.085   2.607   2.665
 37184.0  4352.0 20480.0 24128.0               0.806   2.075   2.607   2.646
 37184.0  4352.0 20480.0 24128.0               0.764   2.072   2.581   2.652
 37120.0  4352.0 20416.0 24128.0               0.825   2.101   2.610   2.639
 37120.0  4352.0 20480.0 24192.0               0.822   2.072   2.607   2.668
 37120.0  4352.0 20480.0 24128.0               0.735   2.079   2.604   2.639
 37120.0  4352.0 20544.0 24128.0               0.719   2.095   2.581   2.652
 37184.0  4352.0 20480.0 24128.0               0.838   2.092   2.585   2.649
 37184.0  4352.0 20480.0 24192.0               0.831   2.095   2.617   2.652
 37184.0  4352.0 20544.0 24128.0               0.819   2.085   2.617   2.659
 37184.0  4352.0 20544.0 24192.0               0.777   2.088   2.604   2.659
 37184.0  4352.0 20480.0 24192.0               0.751   2.101   2.581   2.636
 37184.0  4288.0 20544.0 24256.0               0.819   2.092   2.601   2.659
 37184.0  4352.0 20544.0 24192.0               0.783   2.092   2.617   2.662
 37184.0  4352.0 20544.0 24192.0               0.796   2.066   2.575   2.665
 37184.0  4352.0 20544.0 24192.0               0.761   2.092   2.604   2.662
 37184.0  4288.0 20544.0 24192.0               0.712   2.069   2.572   2.614
 37248.0  4288.0 20544.0 24128.0               0.828   2.075   2.604   2.656
 37120.0  4480.0 20480.0 24192.0               0.796   2.092   2.575   2.656
 37184.0  4480.0 20544.0 24256.0               0.835   2.092   2.604   2.652
 37184.0  4480.0 20480.0 24192.0               0.754   2.072   2.572   2.659
 37184.0  4544.0 20480.0 24192.0               0.796   2.079   2.572   2.639
 37248.0  4480.0 20480.0 24192.0               0.825   2.082   2.607   2.656
 37184.0  4480.0 20480.0 24192.0               0.786   2.095   2.614   2.659
 37184.0  4544.0 20480.0 24256.0               0.783   2.092   2.601   2.665
 37184.0  4544.0 20480.0 24192.0               0.802   2.079   2.607   2.652
 37184.0  4544.0 20480.0 24192.0               0.780   2.075   2.578   2.639
 37248.0  4544.0 20480.0 24192.0               0.802   2.082   2.614   2.656
 37248.0  4736.0 20480.0 24192.0               0.819   2.092   2.598   2.617
 37184.0  4800.0 20416.0 24192.0               0.751   2.095   2.610   2.656
 37184.0  4800.0 20416.0 24256.0               0.796   2.075   2.594   2.662
 37184.0  4800.0 20416.0 24128.0               0.831   2.072   2.617   2.630
 37184.0  4800.0 20352.0 24192.0               0.796   2.075   2.607   2.639
 37184.0  4864.0 20352.0 24192.0               0.828   2.082   2.594   2.656
 37184.0  4992.0 20352.0 24256.0               0.732   2.088   2.610   2.665
 37248.0  4992.0 20416.0 24192.0               0.802   2.079   2.591   2.662
 37184.0  4992.0 20352.0 24256.0               0.777   2.066   2.607   2.646
 37248.0  4992.0 20416.0 24192.0               0.854   2.063   2.594   2.633
 37184.0  4992.0 20416.0 24256.0               0.757   2.059   2.588   2.668
 37184.0  4992.0 20416.0 24192.0               0.822   2.072   2.604   2.656
 37248.0  4992.0 20480.0 24256.0               0.799   2.088   2.601   2.662
 37184.0  4992.0 20416.0 24256.0               0.751   2.075   2.594   2.646
 37184.0  4992.0 20416.0 24192.0               0.799   2.088   2.588   2.633
 37184.0  4992.0 20416.0 24192.0               0.822   2.092   2.594   2.639
 37248.0  4928.0 20416.0 24192.0               0.835   2.095   2.598   2.656
 37248.0  4928.0 20352.0 24192.0               0.748   2.072   2.581   2.639
 37184.0  4992.0 20416.0 24192.0               0.748   2.063   2.594   2.636
 37248.0  4928.0 20416.0 24192.0               0.828   2.056   2.594   2.639
 37248.0  4992.0 20416.0 24256.0               0.770   2.085   2.585   2.659
 37248.0  4992.0 20416.0 24192.0               0.790   2.085   2.617   2.656
 37184.0  4992.0 20416.0 24192.0               0.761   2.085   2.607   2.656
 37248.0  4992.0 20416.0 24128.0               0.754   2.095   2.575   2.668
 37184.0  4992.0 20416.0 24192.0               0.783   2.098   2.601   2.649
 37184.0  4992.0 20416.0 24128.0               0.799   2.072   2.614   2.659
 37184.0  4992.0 20352.0 24192.0               0.806   2.085   2.610   2.656
 37184.0  4992.0 20416.0 24256.0               0.709   2.059   2.598   2.639
 37120.0  4928.0 20352.0 24256.0               0.683   2.082   2.585   2.656
 37120.0  4864.0 20416.0 24192.0               0.828   2.085   2.578   2.652
 37184.0  4800.0 20352.0 24256.0               0.841   2.082   2.598   2.665
 37184.0  4864.0 20416.0 24192.0               0.761   2.095   2.591   2.656
 37184.0  4800.0 20416.0 24192.0               0.809   2.063   2.598   2.639
 37120.0  4544.0 20416.0 24192.0               0.777   2.092   2.581   2.659
 37184.0  4480.0 20352.0 24192.0               0.825   2.092   2.601   2.649
 37184.0  4416.0 20352.0 24192.0               0.822   2.092   2.598   2.652
 37184.0  4416.0 20416.0 24192.0               0.764   2.088   2.627   2.652
 37184.0  4416.0 20480.0 24192.0               0.767   2.069   2.572   2.630
 37184.0  4416.0 20416.0 24192.0               0.773   2.085   2.578   2.656
 37248.0  4416.0 20480.0 24192.0               0.796   2.079   2.610   2.659
 37248.0  4480.0 20416.0 24192.0               0.799   2.075   2.601   2.649
 37184.0  4416.0 20416.0 24192.0               0.761   2.095   2.610   2.652
 37184.0  4416.0 20416.0 24192.0               0.719   2.082   2.572   2.633
 37248.0  4416.0 20416.0 24192.0               0.819   2.085   2.594   2.665
 37248.0  4352.0 20480.0 24128.0               0.851   2.092   2.601   2.646
 37184.0  4352.0 20480.0 24192.0               0.773   2.085   2.614   2.662
 37248.0  4352.0 20416.0 24192.0               0.744   2.072   2.601   2.652
 37312.0  4416.0 20480.0 24192.0               0.802   2.079   2.604   2.659
 37376.0  4416.0 20480.0 24256.0               0.677   2.082   2.585   2.656
 37376.0  4416.0 20416.0 24128.0               0.783   2.085   2.594   2.649
 37376.0  4416.0 20416.0 24192.0               0.815   2.088   2.601   2.652
 37440.0  4416.0 20416.0 24128.0               0.761   2.088   2.610   2.649
 37376.0  4416.0 20416.0 24192.0               0.777   2.075   2.594   2.649
 37440.0  4480.0 20480.0 24192.0               0.777   2.069   2.601   2.652
 37440.0  4480.0 20416.0 24192.0               0.786   2.085   2.604   2.636
 37440.0  4480.0 20416.0 24192.0               0.812   2.092   2.607   2.646
 37440.0  4480.0 20416.0 24192.0               0.783   2.075   2.607   2.636
 37440.0  4480.0 20480.0 24192.0               0.793   2.075   2.578   2.659
 37440.0  4416.0 20416.0 24192.0               0.757   2.072   2.610   2.643
 37504.0  4352.0 20480.0 24192.0               0.815   2.098   2.601   2.643
 37440.0  4352.0 20480.0 24192.0               0.793   2.088   2.604   2.662
 37440.0  4416.0 20480.0 24192.0               0.748   2.072   2.607   2.662
 37440.0  4416.0 20480.0 24128.0               0.793   2.075   2.591   2.652
 37504.0  4352.0 20480.0 24128.0               0.854   2.069   2.594   2.652
 37440.0  4224.0 20480.0 24128.0               0.831   2.088   2.604   2.633
 37504.0  4224.0 20480.0 24128.0               0.806   2.085   2.610   2.662
 37504.0  4160.0 20416.0 24128.0               0.770   2.059   2.617   2.646
 37440.0  4160.0 20480.0 24128.0               0.828   2.075   2.594   2.659
 37440.0  4160.0 20480.0 24064.0               0.828   2.066   2.604   2.636
 37440.0  4224.0 20416.0 24064.0               0.799   2.088   2.604   2.643
 37440.0  4160.0 20416.0 24064.0               0.793   2.085   2.598   2.646
 37440.0  4224.0 20416.0 24064.0               0.690   2.085   2.607   2.656
 37440.0  4224.0 20416.0 24000.0               0.790   2.072   2.598   2.662
 37440.0  4224.0 20352.0 24064.0               0.825   2.059   2.598   2.636
 37440.0  4224.0 20416.0 24000.0               0.802   2.085   2.617   2.630
 37440.0  4224.0 20480.0 24064.0               0.790   2.098   2.598   2.652
 37440.0  4160.0 20416.0 24064.0               0.735   2.085   2.607   2.646
 37440.0  4160.0 20416.0 24064.0               0.777   2.079   2.581   2.662
 37504.0  4224.0 20416.0 24000.0               0.783   2.079   2.578   2.649
 37440.0  4288.0 20480.0 24064.0               0.806   2.079   2.601   2.665
 37504.0  4288.0 20416.0 24128.0               0.806   2.079   2.591   2.646
 37440.0  4288.0 20480.0 24064.0               0.703   2.066   2.604   2.652
 37440.0  4352.0 20416.0 24128.0               0.715   2.095   2.578   2.636
 37440.0  4352.0 20416.0 24064.0               0.793   2.082   2.581   2.656
 37440.0  4288.0 20416.0 24064.0               0.764   2.082   2.598   2.646
 37504.0  4352.0 20416.0 24064.0               0.802   2.075   2.594   2.656
 37504.0  4352.0 20480.0 24064.0               0.751   2.066   2.607   2.643
 37504.0  4352.0 20352.0 24064.0               0.725   2.079   2.581   2.646
 37504.0  4352.0 20352.0 24064.0               0.773   2.066   2.581   2.630
 37504.0  4288.0 20352.0 24064.0               0.780   2.082   2.591   2.646
 37504.0  4224.0 20352.0 24064.0               0.806   2.085   2.601   2.649
 37440.0  4224.0 20288.0 24064.0               0.699   2.085   2.588   2.649
 37440.0  4160.0 20224.0 24000.0               0.767   2.059   2.585   2.630
 37440.0  4224.0 20288.0 24064.0               0.767   2.069   2.598   2.630
 37440.0  4224.0 20288.0 24000.0               0.783   2.092   2.604   2.668
 37440.0  4224.0 20288.0 24064.0               0.838   2.088   2.594   2.646
 37440.0  4224.0 20288.0 24064.0               0.748   2.050   2.598   2.662
 37376.0  4224.0 20288.0 24064.0               0.699   2.072   2.591   2.633
 37504.0  4224.0 20288.0 24064.0               0.815   2.098   2.598   2.639
 37440.0  4224.0 20288.0 24064.0               0.831   2.092   2.610   2.639
 37440.0  4224.0 20352.0 24064.0               0.793   2.072   2.598   2.652
 37440.0  4160.0 20352.0 24064.0               0.754   2.066   2.607   2.646
 37440.0  4224.0 20288.0 24064.0               0.757   2.056   2.598   2.617
 37440.0  4224.0 20352.0 24064.0               0.796   2.088   2.591   2.636
 37440.0  4160.0 20288.0 24064.0               0.780   2.092   2.607   2.636
 37440.0  4224.0 20352.0 24064.0               0.796   2.085   2.607   2.656
 37440.0  4160.0 20352.0 24064.0               0.712   2.085   2.601   2.659
 37504.0  4224.0 20416.0 24064.0               0.741   2.088   2.572   2.659
 37440.0  4224.0 20352.0 24064.0               0.831   2.095   2.585   2.665
 37440.0  4288.0 20352.0 24064.0               0.783   2.088   2.604   2.662
 37440.0  4288.0 20352.0 24000.0               0.751   2.101   2.604   2.652
 37376.0  4352.0 20416.0 23936.0               0.802   2.072   2.591   2.662
 37440.0  4288.0 20416.0 24000.0               0.822   2.063   2.607   2.656
 37440.0  4352.0 20416.0 24064.0               0.793   2.082   2.614   2.646
 37376.0  4352.0 21440.0 24064.0               0.841   2.095   2.614   2.656
 37376.0  4352.0 21504.0 24064.0               0.754   2.088   2.614   2.656
 37440.0  4288.0 21504.0 24000.0               0.812   2.063   2.604   2.662
 37440.0  4352.0 21504.0 24000.0               0.828   2.059   2.601   2.617
 37376.0  4288.0 21632.0 24000.0               0.754   2.095   2.601   2.656
 37440.0  4224.0 21568.0 24000.0               0.825   2.085   2.607   2.656
 37440.0  4160.0 21568.0 24000.0               0.757   2.101   2.598   2.643
 37440.0  4160.0 21632.0 23936.0               0.841   2.075   2.594   2.646
 37440.0  4160.0 21568.0 23936.0               0.802   2.072   2.581   2.639
 37440.0  4160.0 21568.0 23936.0               0.732   2.095   2.601   2.646
 37440.0  4096.0 21632.0 24000.0               0.822   2.095   2.594   2.656
 37440.0  4096.0 21632.0 23936.0               0.751   2.092   2.601   2.668
 37504.0  4160.0 21632.0 23872.0               0.812   2.069   2.578   2.662
 37504.0  4096.0 21568.0 23936.0               0.825   2.075   2.588   2.639
 37440.0  4096.0 21504.0 23936.0               0.786   2.088   2.607   2.627
 37440.0  4096.0 21632.0 23936.0               0.748   2.085   2.594   2.659
 37440.0  4160.0 21568.0 23872.0               0.735   2.079   2.607   2.652
 37440.0  4160.0 21568.0 23872.0               0.777   2.075   2.604   2.652
 37440.0  4096.0 21632.0 23872.0               0.790   2.082   2.614   2.649
 37440.0  4096.0 21632.0 23872.0               0.809   2.085   2.598   2.649
 37440.0  4096.0 21568.0 23872.0               0.806   2.085   2.607   2.652
 37440.0  4096.0 21568.0 23936.0               0.802   2.079   2.601   2.656
 37376.0  4096.0 21504.0 23872.0               0.748   2.088   2.601   2.649
 37440.0  4096.0 21568.0 23936.0               0.815   2.072   2.588   2.643
 37504.0  4096.0 21568.0 23936.0               0.809   2.101   2.598   2.627
 37504.0  4160.0 21632.0 23872.0               0.806   2.088   2.610   2.623
 37440.0  4224.0 21568.0 23936.0               0.819   2.079   2.578   2.659
 37440.0  4160.0 21632.0 23936.0               0.783   2.092   2.607   2.652
 37440.0  4160.0 21632.0 23872.0               0.777   2.075   2.588   2.636
 37440.0  4160.0 21632.0 23936.0               0.819   2.085   2.591   2.656
 37376.0  4160.0 21632.0 23872.0               0.835   2.079   2.598   2.659
 37440.0  4224.0 21632.0 23936.0               0.825   2.075   2.591   2.668
 37440.0  4224.0 21632.0 23872.0               0.625   2.053   2.607   2.646
 37440.0  4224.0 21632.0 23936.0               0.786   2.082   2.578   2.617
 37440.0  4224.0 21632.0 23936.0               0.831   2.092   2.568   2.662
 37440.0  4160.0 21632.0 23936.0               0.815   2.095   2.604   2.656
 37504.0  4096.0 21568.0 23936.0               0.786   2.085   2.598   2.639
 37440.0  4096.0 21568.0 23872.0               0.764   2.095   2.607   2.639
 37440.0  4096.0 21632.0 23936.0               0.828   2.066   2.598   2.652
 37440.0  4096.0 21568.0 23872.0               0.770   2.056   2.581   2.639
 37440.0  4096.0 21568.0 23936.0               0.783   2.101   2.601   2.633
 37440.0  4096.0 21568.0 24000.0               0.812   2.092   2.601   2.656
 37376.0  4096.0 21568.0 23936.0               0.838   2.072   2.588   2.662
 37440.0  4032.0 21568.0 23936.0               0.761   2.072   2.598   2.652
 37440.0  4032.0 21568.0 23936.0               0.748   2.063   2.585   2.636
 37440.0  4032.0 21632.0 23936.0               0.786   2.082   2.578   2.639
 37440.0  4032.0 21568.0 23936.0               0.761   2.069   2.598   2.646
 37440.0  4032.0 21632.0 24000.0               0.796   2.101   2.601   2.656
 37504.0  4096.0 21632.0 24000.0               0.822   2.088   2.591   2.652
 37504.0  4096.0 21568.0 24000.0               0.709   2.046   2.604   2.643
 37440.0  4096.0 21568.0 24000.0               0.719   2.069   2.575   2.639
 37504.0  4032.0 21632.0 23936.0               0.815   2.092   2.591   2.627
 37376.0  4032.0 21696.0 24000.0               0.815   2.079   2.591   2.656
 37440.0  4032.0 21632.0 24000.0               0.783   2.088   2.617   2.636
 37440.0  4032.0 21696.0 24000.0               0.809   2.095   2.594   2.662
 37376.0  4032.0 21632.0 24000.0               0.751   2.085   2.607   2.649
 37440.0  4032.0 21632.0 24000.0               0.683   2.088   2.585   2.620
 37440.0  4032.0 21696.0 24000.0               0.822   2.082   2.578   2.646
 37504.0  3968.0 21632.0 23936.0               0.831   2.095   2.594   2.633
 37504.0  3968.0 21696.0 23936.0               0.741   2.063   2.607   2.659
 37504.0  3968.0 21696.0 23936.0               0.793   2.101   2.601   2.656
 37504.0  3968.0 21632.0 24000.0               0.651   2.069   2.604   2.662
 37504.0  3968.0 21696.0 23936.0               0.725   2.066   2.575   2.630
 37440.0  3968.0 21696.0 24000.0               0.822   2.092   2.585   2.630
 37504.0  3968.0 21696.0 23936.0               0.796   2.088   2.610   2.662
 37504.0  4032.0 21696.0 23936.0               0.828   2.082   2.610   2.649
 37504.0  4032.0 21696.0 23936.0               0.812   2.082   2.614   2.656
 37504.0  4032.0 21696.0 23936.0               0.732   2.082   2.614   2.656
 37504.0  4032.0 21696.0 24000.0               0.709   2.066   2.565   2.639
 37440.0  4032.0 21760.0 23936.0               0.725   2.075   2.607   2.636
 37504.0  3968.0 21760.0 23936.0               0.815   2.085   2.617   2.633
 37440.0  3968.0 21760.0 23936.0               0.799   2.082   2.604   2.643
 37504.0  3968.0 21760.0 23936.0               0.806   2.088   2.604   2.646
 37504.0  3904.0 21696.0 23936.0               0.770   2.079   2.601   2.646
 37440.0  3904.0 21696.0 23936.0               0.773   2.088   2.572   2.656
 37440.0  3904.0 21760.0 23936.0               0.806   2.082   2.578   2.646
 37504.0  3968.0 21696.0 23936.0               0.806   2.088   2.604   2.652
 37504.0  3904.0 21760.0 23936.0               0.786   2.095   2.610   2.646
 37440.0  3904.0 21696.0 23936.0               0.680   2.088   2.588   2.620
 37440.0  3968.0 21632.0 23936.0               0.703   2.075   2.552   2.646
 37504.0  3904.0 21632.0 23872.0               0.819   2.088   2.568   2.646
 37440.0  3968.0 21632.0 23936.0               0.806   2.079   2.601   2.649
 37504.0  3968.0 21632.0 23936.0               0.754   2.092   2.591   2.639
 37440.0  3968.0 21632.0 24000.0               0.822   2.101   2.598   2.656
 37504.0  3968.0 21568.0 23936.0               0.654   2.088   2.575   2.662
 37440.0  3904.0 21568.0 24000.0               0.706   2.053   2.588   2.646
 37440.0  3904.0 21568.0 24000.0               0.773   2.079   2.581   2.639
 37504.0  3904.0 21696.0 23936.0               0.793   2.075   2.598   2.652
 37440.0  3904.0 21632.0 23936.0               0.777   2.069   2.578   2.649
 37504.0  3904.0 21696.0 23936.0               0.780   2.066   2.598   2.665
 37440.0  3904.0 21696.0 24000.0               0.751   2.085   2.601   2.639
 37504.0  3904.0 21696.0 23936.0               0.715   2.069   2.588   2.649
 37440.0  3904.0 21632.0 24000.0               0.783   2.079   2.588   2.639
 37440.0  3904.0 21696.0 23936.0               0.806   2.079   2.578   2.643
 37504.0  3904.0 21696.0 23936.0               0.780   2.082   2.604   2.656
 37504.0  3840.0 21760.0 23936.0               0.761   2.079   2.610   2.659
 37504.0  3904.0 21696.0 23936.0               0.657   2.098   2.585   2.633
 37440.0  3904.0 21696.0 24000.0               0.735   2.066   2.607   2.659
 37504.0  3904.0 21696.0 23936.0               0.773   2.082   2.585   2.639
 37504.0  3840.0 21632.0 23936.0               0.828   2.075   2.591   2.665
 37504.0  3904.0 21632.0 23872.0               0.748   2.059   2.607   2.649
 37440.0  3904.0 21568.0 23936.0               0.790   2.082   2.591   2.633
 37504.0  3904.0 21632.0 23936.0               0.706   2.088   2.607   2.639
 37440.0  3840.0 21632.0 23936.0               0.773   2.046   2.601   2.652
 37440.0  3904.0 21632.0 23936.0               0.812   2.082   2.591   2.646
 37504.0  3840.0 21632.0 23936.0               0.783   2.101   2.601   2.668
 37440.0  3904.0 21568.0 23936.0               0.815   2.101   2.610   2.656
 37440.0  3840.0 21568.0 23936.0               0.815   2.088   2.598   2.659
 37440.0  3840.0 21568.0 23936.0               0.677   2.101   2.601   2.656
 37568.0  3904.0 21632.0 23936.0               0.670   2.066   2.588   2.662
 37504.0  3904.0 21568.0 23872.0               0.761   2.063   2.591   2.649
 37440.0  3904.0 21632.0 23872.0               0.799   2.088   2.585   2.668
 37504.0  3840.0 21632.0 23872.0               0.802   2.075   2.607   2.649
