 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 38784.0  4288.0 21568.0 22208.0               0.770   2.082   2.614   2.633
 38784.0  4352.0 21632.0 22208.0               0.806   2.072   2.575   2.633
 38784.0  4288.0 21568.0 22272.0               0.722   2.092   2.588   2.627
 38720.0  4288.0 21568.0 22208.0               0.786   2.088   2.581   2.630
 38720.0  4288.0 21632.0 22208.0               0.764   2.104   2.601   2.617
 38720.0  4288.0 21568.0 22208.0               0.806   2.108   2.591   2.643
 38720.0  4352.0 21568.0 22272.0               0.786   2.101   2.610   2.643
 38720.0  4288.0 21632.0 22272.0               0.674   2.092   2.610   2.643
 38784.0  4352.0 21568.0 22208.0               0.732   2.088   2.610   2.630
 38720.0  4352.0 21632.0 22336.0               0.735   2.069   2.617   2.630
 38784.0  4288.0 21632.0 22272.0               0.699   2.088   2.588   2.630
 38784.0  4160.0 21632.0 22272.0               0.770   2.075   2.614   2.627
 38720.0  4096.0 21568.0 22272.0               0.786   2.101   2.591   2.643
 38784.0  4288.0 21632.0 22272.0               0.815   2.085   2.614   2.604
 38784.0  4800.0 21632.0 22272.0               0.809   2.092   2.610   2.617
 38720.0  4736.0 21568.0 22272.0               0.790   2.095   2.607   2.630
 38784.0  4864.0 21632.0 22272.0               0.664   2.085   2.598   2.617
 38720.0  4800.0 21632.0 22272.0               0.693   2.079   2.604   2.620
 38720.0  4736.0 21568.0 22272.0               0.819   2.079   2.594   2.630
 38784.0  4672.0 21632.0 22272.0               0.793   2.079   2.607   2.623
 38720.0  4416.0 21568.0 22272.0               0.793   2.101   2.588   2.636
 38784.0  4736.0 21632.0 22336.0               0.767   2.082   2.598   2.607
 38784.0  4736.0 21568.0 22336.0               0.725   2.104   2.594   2.617
 38784.0  4672.0 21632.0 22336.0               0.802   2.079   2.591   2.630
 38848.0  4672.0 21632.0 22336.0               0.664   2.104   2.607   2.639
 38848.0  4672.0 21568.0 22336.0               0.773   2.085   2.610   2.633
 38784.0  4736.0 21568.0 22400.0               0.767   2.079   2.588   2.643
 38784.0  4224.0 21568.0 22400.0               0.741   2.075   2.610   2.617
 38720.0  4224.0 21632.0 22400.0               0.738   2.101   2.575   2.627
 38784.0  4224.0 21568.0 22336.0               0.802   2.108   2.614   2.614
 38848.0  4224.0 21632.0 22400.0               0.777   2.101   2.607   2.614
 38784.0  4288.0 21632.0 22400.0               0.786   2.098   2.614   2.643
 38784.0  4288.0 21632.0 22336.0               0.741   2.085   2.594   2.627
 38784.0  4224.0 21568.0 22400.0               0.744   2.046   2.598   2.601
 38848.0  4160.0 21632.0 22400.0               0.815   2.101   2.601   2.620
 38848.0  4288.0 21632.0 22336.0               0.783   2.063   2.601   2.627
 38848.0  4352.0 21568.0 22336.0               0.819   2.092   2.598   2.627
 38848.0  4352.0 21632.0 22400.0               0.754   2.101   2.594   2.627
 38848.0  4288.0 21568.0 22400.0               0.786   2.104   2.601   2.614
 38784.0  4288.0 21632.0 22400.0               0.806   2.108   2.614   2.643
 38848.0  4288.0 21696.0 22336.0               0.751   2.095   2.594   2.633
 38784.0  4288.0 21632.0 22336.0               0.719   2.092   2.601   2.633
 38848.0  4288.0 21568.0 22400.0               0.686   2.075   2.588   2.610
 38784.0  4352.0 21568.0 22400.0               0.802   2.063   2.620   2.614
 38848.0  4416.0 21632.0 22400.0               0.809   2.101   2.591   2.643
 38848.0  4416.0 21632.0 22400.0               0.712   2.088   2.604   2.627
 38848.0  4416.0 21568.0 22464.0               0.786   2.101   2.575   2.620
 38848.0  4352.0 21632.0 22464.0               0.815   2.088   2.588   2.617
 38848.0  4352.0 21632.0 22400.0               0.735   2.101   2.614   2.614
 38848.0  4416.0 21568.0 22400.0               0.735   2.075   2.610   2.633
 38848.0  4352.0 21632.0 22400.0               0.757   2.085   2.594   2.614
 38848.0  4352.0 21568.0 22336.0               0.777   2.075   2.617   2.617
 38848.0  4352.0 21568.0 22272.0               0.819   2.088   2.598   2.636
 38784.0  4416.0 21568.0 22336.0               0.725   2.072   2.610   2.633
 38848.0  4352.0 21568.0 22336.0               0.828   2.108   2.610   2.623
 38784.0  4352.0 21568.0 22400.0               0.802   2.108   2.610   2.639
 38848.0  4352.0 21568.0 22336.0               0.715   2.104   2.610   2.636
 38848.0  4416.0 21568.0 22400.0               0.722   2.075   2.601   2.633
 38912.0  4416.0 21568.0 22400.0               0.773   2.085   2.588   2.620
 38784.0  4416.0 21568.0 22400.0               0.819   2.069   2.607   2.617
 38848.0  4416.0 21568.0 22400.0               0.677   2.101   2.578   2.639
 38848.0  4352.0 21568.0 22400.0               0.735   2.088   2.601   2.614
 38848.0  4416.0 21568.0 22400.0               0.793   2.082   2.594   2.623
 38848.0  4352.0 21568.0 22400.0               0.822   2.085   2.614   2.607
 38848.0  4352.0 21632.0 22400.0               0.828   2.098   2.607   2.627
 38912.0  4416.0 21632.0 22336.0               0.732   2.095   2.601   2.610
 38848.0  4352.0 21632.0 22336.0               0.770   2.069   2.585   2.636
 38912.0  4352.0 21632.0 22272.0               0.686   2.101   2.598   2.614
 38848.0  4352.0 21632.0 22272.0               0.790   2.101   2.585   2.604
 38848.0  4352.0 21632.0 22208.0               0.767   2.092   2.607   2.617
 38848.0  4352.0 21632.0 22272.0               0.748   2.075   2.610   2.636
 38848.0  4352.0 21632.0 22272.0               0.809   2.088   2.607   2.614
 38912.0  4352.0 21632.0 22336.0               0.748   2.095   2.604   2.627
 38848.0  4352.0 21696.0 22208.0               0.712   2.085   2.598   2.633
 38912.0  4416.0 21632.0 22272.0               0.761   2.095   2.604   2.610
 38912.0  4416.0 21696.0 22208.0               0.728   2.050   2.604   2.614
 38912.0  4416.0 21696.0 22272.0               0.777   2.069   2.578   2.636
 38848.0  4352.0 21632.0 22208.0               0.806   2.101   2.610   2.617
 38912.0  4416.0 21632.0 22208.0               0.793   2.092   2.588   2.630
 38848.0  4416.0 21632.0 22144.0               0.822   2.104   2.617   2.633
 38912.0  4352.0 21568.0 22080.0               0.751   2.104   2.623   2.639
 38848.0  4416.0 21632.0 22080.0               0.780   2.095   2.614   2.643
 38848.0  4416.0 21504.0 22016.0               0.719   2.101   2.604   2.620
 38848.0  4416.0 21568.0 22016.0               0.786   2.066   2.614   2.623
 38848.0  4416.0 21568.0 21952.0               0.699   2.095   2.581   2.630
 38848.0  4352.0 21568.0 21952.0               0.809   2.104   2.591   2.620
 38848.0  4352.0 21632.0 22016.0               0.777   2.088   2.594   2.633
 38912.0  4352.0 21632.0 21952.0               0.728   2.092   2.578   2.636
 38848.0  4416.0 21632.0 22016.0               0.680   2.101   2.601   2.639
 38912.0  4416.0 21632.0 22016.0               0.744   2.075   2.614   2.636
 38848.0  4352.0 21632.0 21952.0               0.815   2.072   2.591   2.643
 38848.0  4288.0 21632.0 22016.0               0.735   2.069   2.585   2.620
 38848.0  4224.0 21568.0 21952.0               0.793   2.095   2.591   2.627
 38848.0  4224.0 21568.0 22016.0               0.703   2.095   2.610   2.617
 38848.0  4288.0 21568.0 22016.0               0.825   2.101   2.594   2.630
 38912.0  4288.0 21632.0 22016.0               0.783   2.075   2.607   2.636
 38848.0  4224.0 21568.0 22016.0               0.802   2.095   2.610   2.630
 38848.0  4224.0 21568.0 22016.0               0.802   2.092   2.601   2.627
 38848.0  4224.0 21568.0 22016.0               0.732   2.069   2.591   2.630
 38848.0  4224.0 21632.0 22016.0               0.696   2.088   2.601   2.617
 38784.0  4224.0 21632.0 21952.0               0.819   2.079   2.575   2.627
 38912.0  4224.0 21568.0 21952.0               0.806   2.098   2.604   2.607
 38912.0  4224.0 21632.0 21952.0               0.812   2.082   2.610   2.598
 38848.0  4352.0 21568.0 21952.0               0.764   2.092   2.620   2.643
 38848.0  4288.0 21632.0 21952.0               0.799   2.101   2.614   2.633
 38912.0  4288.0 21632.0 21952.0               0.754   2.085   2.614   2.643
 38848.0  4288.0 21696.0 22016.0               0.751   2.082   2.610   2.636
 38912.0  4288.0 21632.0 22016.0               0.767   2.098   2.585   2.630
 38848.0  4224.0 21568.0 22016.0               0.783   2.101   2.598   2.639
 38848.0  4352.0 21568.0 22016.0               0.799   2.101   2.607   2.617
 38848.0  4544.0 21696.0 22016.0               0.693   2.101   2.604   2.627
 38848.0  4608.0 21696.0 21952.0               0.773   2.088   2.588   2.620
 38848.0  4480.0 21632.0 22016.0               0.793   2.092   2.604   2.636
 38848.0  4480.0 21504.0 22016.0               0.770   2.095   2.601   2.620
 38912.0  4544.0 21440.0 22016.0               0.686   2.072   2.601   2.627
 38912.0  4544.0 21504.0 22016.0               0.728   2.101   2.601   2.607
 38912.0  4544.0 21568.0 22016.0               0.783   2.092   2.594   2.617
 38912.0  4608.0 21632.0 21952.0               0.799   2.092   2.601   2.604
 38848.0  4608.0 21568.0 22016.0               0.822   2.101   2.617   2.630
 38912.0  4544.0 21632.0 22016.0               0.819   2.101   2.591   2.639
 38848.0  4544.0 21632.0 22016.0               0.825   2.108   2.607   2.639
 38912.0  4544.0 21568.0 22016.0               0.728   2.092   2.614   2.623
 38848.0  4544.0 21632.0 22016.0               0.699   2.085   2.581   2.639
 38848.0  4544.0 21632.0 22016.0               0.728   2.085   2.598   2.601
 38848.0  4608.0 21632.0 22016.0               0.819   2.095   2.604   2.630
 38912.0  4544.0 21632.0 22016.0               0.767   2.069   2.607   2.643
 38848.0  4608.0 21632.0 22016.0               0.799   2.088   2.578   2.620
 38848.0  4352.0 21632.0 22016.0               0.748   2.098   2.607   2.630
 38912.0  4288.0 21696.0 22016.0               0.738   2.075   2.598   2.630
 38912.0  4288.0 21632.0 22016.0               0.715   2.072   2.588   2.614
 38848.0  4288.0 21632.0 21952.0               0.686   2.059   2.614   2.604
 38912.0  4288.0 21568.0 22016.0               0.815   2.101   2.594   2.627
 38912.0  4224.0 21568.0 22016.0               0.770   2.092   2.617   2.643
 38848.0  4288.0 21568.0 22016.0               0.751   2.092   2.604   2.630
 38848.0  4352.0 21568.0 22016.0               0.841   2.101   2.585   2.639
 38848.0  4352.0 21568.0 22080.0               0.699   2.111   2.607   2.636
 38848.0  4352.0 21632.0 22016.0               0.783   2.088   2.588   2.627
 38912.0  4288.0 21632.0 22080.0               0.706   2.101   2.578   2.633
 38912.0  4288.0 21632.0 22080.0               0.828   2.075   2.588   2.627
 38848.0  4288.0 21696.0 22080.0               0.744   2.104   2.614   2.601
 38848.0  4544.0 21696.0 22080.0               0.796   2.101   2.607   2.620
 38848.0  4608.0 21696.0 22016.0               0.793   2.098   2.594   2.627
 38848.0  4608.0 21760.0 22080.0               0.838   2.092   2.617   2.623
 38848.0  4608.0 21760.0 22080.0               0.770   2.098   2.614   2.610
 38912.0  4608.0 21696.0 22144.0               0.761   2.053   2.588   2.633
 38784.0  4672.0 21696.0 22080.0               0.725   2.104   2.585   2.620
 38848.0  4608.0 21696.0 22080.0               0.770   2.082   2.610   2.623
 38848.0  4672.0 21696.0 22016.0               0.815   2.085   2.591   2.610
 38784.0  4544.0 21632.0 22080.0               0.786   2.101   2.598   2.643
 38848.0  4544.0 21760.0 22080.0               0.780   2.088   2.607   2.633
 38848.0  4544.0 21760.0 22080.0               0.819   2.104   2.604   2.617
 38848.0  4544.0 21632.0 22080.0               0.722   2.101   2.607   2.636
 38848.0  4544.0 21568.0 22016.0               0.770   2.075   2.594   2.643
 38848.0  4544.0 21632.0 22016.0               0.696   2.108   2.581   2.627
 38848.0  4544.0 21632.0 22016.0               0.790   2.088   2.594   2.630
 38848.0  4544.0 21696.0 22016.0               0.812   2.104   2.578   2.623
 38784.0  4544.0 21632.0 22016.0               0.735   2.082   2.598   2.630
 38784.0  4288.0 21568.0 22016.0               0.819   2.072   2.581   2.643
 38848.0  4224.0 21632.0 21952.0               0.761   2.104   2.614   2.636
 38912.0  4288.0 21696.0 22016.0               0.735   2.069   2.604   2.630
 38848.0  4288.0 21632.0 21952.0               0.815   2.085   2.594   2.633
 38912.0  4288.0 21632.0 22016.0               0.767   2.072   2.585   2.598
 38848.0  4352.0 21696.0 22016.0               0.799   2.104   2.588   2.627
 38848.0  4480.0 21760.0 22016.0               0.686   2.104   2.610   2.601
 38912.0  4352.0 21824.0 22016.0               0.835   2.095   2.591   2.630
 38848.0  4352.0 21760.0 22080.0               0.793   2.108   2.610   2.643
 38848.0  4416.0 21760.0 22016.0               0.809   2.098   2.607   2.636
 38912.0  4416.0 21760.0 22080.0               0.732   2.085   2.594   2.623
 38912.0  4352.0 21760.0 22144.0               0.802   2.088   2.598   2.636
 38912.0  4352.0 21760.0 22080.0               0.696   2.075   2.588   2.620
 38912.0  4416.0 21696.0 22080.0               0.715   2.092   2.575   2.617
 38912.0  4416.0 21760.0 22080.0               0.764   2.072   2.601   2.614
 38912.0  4352.0 21760.0 22080.0               0.777   2.098   2.575   2.643
 38912.0  4352.0 21824.0 22080.0               0.777   2.101   2.594   2.617
 38848.0  4288.0 21824.0 22080.0               0.796   2.085   2.588   2.623
 38912.0  4288.0 21760.0 22080.0               0.764   2.082   2.594   2.607
 38848.0  4288.0 21760.0 22080.0               0.757   2.095   2.594   2.620
 38848.0  4224.0 21824.0 22080.0               0.709   2.082   2.598   2.627
 38912.0  4224.0 21824.0 22080.0               0.680   2.092   2.588   2.620
 38912.0  4288.0 21824.0 22080.0               0.806   2.075   2.604   2.614
 38848.0  4224.0 21760.0 22080.0               0.744   2.085   2.591   2.623
 38848.0  4224.0 21760.0 22080.0               0.819   2.085   2.568   2.643
 38912.0  4224.0 21760.0 22080.0               0.815   2.088   2.601   2.623
 38912.0  4288.0 21760.0 22016.0               0.686   2.095   2.591   2.620
 38848.0  4288.0 21696.0 22080.0               0.706   2.088   2.591   2.639
 38848.0  4288.0 21760.0 22080.0               0.767   2.079   2.585   2.623
 38912.0  4288.0 21760.0 22080.0               0.761   2.063   2.565   2.614
 38912.0  4352.0 21760.0 22080.0               0.770   2.088   2.568   2.614
 38848.0  4352.0 21760.0 22016.0               0.809   2.092   2.610   2.617
 38912.0  4352.0 21760.0 22080.0               0.764   2.085   2.575   2.614
 38912.0  4352.0 21760.0 22016.0               0.790   2.104   2.604   2.623
 38848.0  4352.0 21696.0 22144.0               0.796   2.108   2.598   2.614
 38848.0  4352.0 21760.0 22144.0               0.761   2.108   2.610   2.620
 38912.0  4352.0 21760.0 22080.0               0.754   2.085   2.607   2.643
 38912.0  4416.0 21760.0 22144.0               0.793   2.085   2.585   2.627
 38912.0  4352.0 21760.0 22144.0               0.744   2.079   2.581   2.623
 38848.0  4416.0 21760.0 22144.0               0.786   2.079   2.585   2.614
 38848.0  4352.0 21760.0 22144.0               0.770   2.079   2.607   2.630
 38912.0  4352.0 21760.0 22208.0               0.806   2.101   2.591   2.627
 38912.0  4416.0 21696.0 22144.0               0.761   2.101   2.598   2.623
 38912.0  4352.0 21760.0 22144.0               0.725   2.098   2.610   2.630
 38912.0  4352.0 21632.0 22144.0               0.715   2.098   2.610   2.636
 38848.0  4352.0 21568.0 22144.0               0.744   2.072   2.617   2.620
 38912.0  4480.0 21568.0 22144.0               0.719   2.063   2.556   2.627
 38848.0  4416.0 21632.0 22144.0               0.796   2.069   2.591   2.627
 38848.0  4480.0 21568.0 22144.0               0.819   2.088   2.585   2.630
 38848.0  4480.0 21568.0 22208.0               0.738   2.098   2.604   2.610
 38848.0  4480.0 21632.0 22144.0               0.799   2.098   2.601   2.630
 38848.0  4416.0 21696.0 22144.0               0.786   2.108   2.585   2.623
 38848.0  4352.0 21696.0 22144.0               0.809   2.101   2.598   2.610
 38912.0  4288.0 21696.0 22208.0               0.738   2.072   2.607   2.610
 38848.0  4288.0 21632.0 22144.0               0.790   2.069   2.578   2.633
 38848.0  4352.0 21696.0 22144.0               0.738   2.082   2.588   2.627
 38848.0  4288.0 21632.0 22208.0               0.754   2.079   2.588   2.620
 38912.0  4288.0 21696.0 22208.0               0.780   2.104   2.610   2.614
 38848.0  4352.0 21632.0 22208.0               0.780   2.098   2.588   2.627
 38912.0  4352.0 21632.0 22208.0               0.796   2.108   2.591   2.633
 38912.0  4352.0 21696.0 22208.0               0.799   2.101   2.598   2.627
 38912.0  4416.0 21696.0 22208.0               0.748   2.095   2.588   2.630
 38912.0  4352.0 21696.0 22208.0               0.735   2.085   2.594   2.630
 38912.0  4288.0 21632.0 22208.0               0.725   2.095   2.581   2.598
 38912.0  4352.0 21568.0 22208.0               0.757   2.072   2.591   2.604
 38848.0  4352.0 21568.0 22144.0               0.786   2.101   2.572   2.627
 38848.0  4352.0 21632.0 22208.0               0.735   2.088   2.591   2.607
 38912.0  4352.0 21632.0 22208.0               0.767   2.088   2.607   2.627
 38912.0  4352.0 21632.0 22208.0               0.809   2.088   2.598   2.623
 38912.0  4288.0 21632.0 22208.0               0.744   2.104   2.604   2.623
 38912.0  4352.0 21696.0 22208.0               0.661   2.085   2.607   2.610
 38912.0  4352.0 21568.0 22208.0               0.780   2.079   2.594   2.630
 38912.0  4416.0 21632.0 22208.0               0.703   2.075   2.578   2.594
 38912.0  4416.0 21632.0 22208.0               0.773   2.082   2.581   2.614
 38912.0  4416.0 21696.0 22208.0               0.773   2.098   2.588   2.617
 38912.0  4416.0 21632.0 22208.0               0.790   2.101   2.594   2.633
 38912.0  4416.0 21696.0 22208.0               0.802   2.075   2.585   2.617
 38976.0  4416.0 21632.0 22272.0               0.635   2.092   2.601   2.636
 38912.0  4416.0 21696.0 22208.0               0.712   2.069   2.614   2.620
 38912.0  4416.0 21632.0 22208.0               0.748   2.069   2.585   2.617
 38848.0  4416.0 21632.0 22272.0               0.754   2.101   2.601   2.610
 38976.0  4416.0 21632.0 22272.0               0.764   2.085   2.578   2.620
 38976.0  4416.0 21632.0 22272.0               0.706   2.088   2.594   2.607
 38912.0  4416.0 21568.0 22208.0               0.780   2.098   2.591   2.594
 38912.0  4352.0 21760.0 22208.0               0.764   2.092   2.565   2.620
 38976.0  4352.0 21760.0 22208.0               0.715   2.088   2.575   2.610
 38912.0  4416.0 21760.0 22144.0               0.696   2.075   2.588   2.614
 38976.0  4416.0 21760.0 22144.0               0.773   2.066   2.581   2.627
 38976.0  4416.0 21760.0 22208.0               0.783   2.053   2.585   2.610
 38912.0  4416.0 21760.0 22208.0               0.796   2.101   2.568   2.627
 38912.0  4416.0 21696.0 22144.0               0.809   2.069   2.588   2.598
 38976.0  4416.0 21632.0 22144.0               0.819   2.092   2.598   2.627
 38976.0  4416.0 21632.0 22144.0               0.819   2.101   2.601   2.633
 38912.0  4416.0 21504.0 22144.0               0.793   2.098   2.594   2.633
 38976.0  4416.0 21376.0 22208.0               0.693   2.063   2.594   2.614
 38912.0  4416.0 21312.0 22208.0               0.793   2.066   2.572   2.633
 38912.0  4416.0 21440.0 22144.0               0.741   2.085   2.610   2.627
 38912.0  4416.0 21440.0 22144.0               0.783   2.104   2.585   2.630
 38912.0  4416.0 21440.0 22144.0               0.764   2.101   2.610   2.623
 38912.0  4416.0 21440.0 22144.0               0.799   2.095   2.617   2.633
 38976.0  4480.0 21440.0 22208.0               0.748   2.082   2.585   2.620
 38912.0  4416.0 21376.0 22144.0               0.754   2.101   2.607   2.614
 38912.0  4416.0 21440.0 22144.0               0.732   2.079   2.601   2.620
 38912.0  4416.0 21440.0 22144.0               0.693   2.088   2.562   2.598
 38912.0  4416.0 21440.0 22208.0               0.757   2.066   2.594   2.604
 38976.0  4416.0 21376.0 22208.0               0.780   2.095   2.591   2.623
 38912.0  4416.0 21440.0 22208.0               0.793   2.098   2.604   2.617
 38912.0  4416.0 21440.0 22208.0               0.780   2.082   2.601   2.633
 38912.0  4416.0 21504.0 22208.0               0.744   2.079   2.585   2.630
 38848.0  4416.0 21504.0 22208.0               0.738   2.082   2.598   2.633
 38848.0  4416.0 21504.0 22272.0               0.764   2.079   2.598   2.636
 38912.0  4416.0 21504.0 22272.0               0.648   2.075   2.575   2.591
 38848.0  4416.0 21440.0 22208.0               0.783   2.079   2.591   2.620
 38912.0  4416.0 21504.0 22272.0               0.802   2.095   2.572   2.623
 38912.0  4416.0 21440.0 22208.0               0.783   2.085   2.598   2.614
 38912.0  4352.0 21440.0 22208.0               0.773   2.095   2.604   2.620
 38912.0  4352.0 21440.0 22208.0               0.815   2.092   2.601   2.620
 38848.0  4416.0 21504.0 22208.0               0.793   2.101   2.598   2.636
 38848.0  4416.0 21440.0 22208.0               0.744   2.088   2.601   2.620
 38912.0  4416.0 21440.0 22272.0               0.741   2.082   2.604   2.623
 38848.0  4416.0 21440.0 22208.0               0.696   2.063   2.591   2.607
 38848.0  4352.0 21504.0 22272.0               0.799   2.063   2.585   2.610
 38848.0  4416.0 21504.0 22208.0               0.799   2.092   2.588   2.607
 38912.0  4416.0 21504.0 22272.0               0.761   2.085   2.601   2.614
 38848.0  4416.0 21504.0 22272.0               0.770   2.095   2.601   2.630
 38912.0  4416.0 21504.0 22272.0               0.786   2.066   2.578   2.643
 38848.0  4352.0 21440.0 22336.0               0.751   2.082   2.598   2.630
 38912.0  4416.0 21440.0 22336.0               0.735   2.069   2.598   2.630
 38912.0  4416.0 21504.0 22336.0               0.790   2.079   2.581   2.620
 38848.0  4416.0 21504.0 22336.0               0.754   2.046   2.591   2.617
 38848.0  4416.0 21504.0 22336.0               0.696   2.101   2.581   2.633
 38912.0  4352.0 21376.0 22272.0               0.786   2.088   2.585   2.594
 38912.0  4416.0 21376.0 22336.0               0.796   2.092   2.604   2.620
 38848.0  4416.0 21312.0 22336.0               0.786   2.088   2.594   2.643
 38912.0  4416.0 21312.0 22272.0               0.777   2.085   2.565   2.630
 38912.0  4416.0 21312.0 22272.0               0.738   2.066   2.594   2.630
 38912.0  4480.0 21376.0 22336.0               0.780   2.069   2.578   2.627
 38848.0  4416.0 21376.0 22272.0               0.770   2.056   2.581   2.591
 38848.0  4416.0 21376.0 22272.0               0.799   2.095   2.588   2.630
 38848.0  4416.0 21440.0 22272.0               0.773   2.108   2.594   2.614
 38912.0  4352.0 21440.0 22272.0               0.783   2.095   2.598   2.601
 38912.0  4288.0 21440.0 22272.0               0.744   2.085   2.581   2.636
 38848.0  4416.0 21440.0 22272.0               0.780   2.092   2.598   2.636
 38848.0  4480.0 21376.0 22272.0               0.664   2.075   2.598   2.630
 38848.0  4480.0 21312.0 22272.0               0.748   2.066   2.552   2.623
 38912.0  4480.0 21440.0 22272.0               0.699   2.085   2.578   2.617
 38848.0  4480.0 21568.0 22272.0               0.770   2.079   2.601   2.607
 38848.0  4544.0 21568.0 22272.0               0.783   2.092   2.594   2.633
 38848.0  4480.0 21568.0 22336.0               0.712   2.098   2.601   2.610
 38848.0  4480.0 21568.0 22272.0               0.773   2.095   2.617   2.633
 38784.0  4544.0 21568.0 22336.0               0.761   2.085   2.604   2.633
 38784.0  4544.0 21568.0 22272.0               0.712   2.092   2.604   2.617
 38784.0  4544.0 21504.0 22272.0               0.735   2.066   2.556   2.643
 38784.0  4544.0 21568.0 22272.0               0.715   2.098   2.568   2.607
 38784.0  4608.0 21632.0 22272.0               0.761   2.079   2.598   2.614
 38784.0  4544.0 21568.0 22272.0               0.754   2.088   2.572   2.610
 38720.0  4608.0 21504.0 22336.0               0.757   2.104   2.604   2.620
 38784.0  4608.0 21504.0 22272.0               0.744   2.079   2.588   2.633
 38784.0  4608.0 21504.0 22272.0               0.783   2.101   2.598   2.623
 38720.0  4608.0 21504.0 22208.0               0.706   2.085   2.601   2.630
 38784.0  4608.0 21568.0 22272.0               0.748   2.079   2.591   2.630
 38720.0  4608.0 21568.0 22272.0               0.741   2.092   2.572   2.614
 38720.0  4544.0 21568.0 22336.0               0.712   2.095   2.572   2.614
 38720.0  4480.0 21568.0 22272.0               0.825   2.088   2.601   2.610
 38784.0  4544.0 21632.0 22272.0               0.712   2.088   2.610   2.627
 38784.0  4544.0 21632.0 22272.0               0.783   2.088   2.604   2.623
 38784.0  4544.0 21632.0 22272.0               0.819   2.085   2.607   2.630
 38784.0  4544.0 21568.0 22272.0               0.706   2.053   2.598   2.623
 38784.0  4544.0 21568.0 22208.0               0.767   2.075   2.578   2.633
 38784.0  4544.0 21632.0 22208.0               0.712   2.088   2.598   2.620
 38784.0  4608.0 21760.0 22272.0               0.793   2.075   2.575   2.610
 38784.0  4544.0 21696.0 22272.0               0.764   2.098   2.591   2.601
 38720.0  4544.0 21696.0 22272.0               0.757   2.069   2.591   2.617
 38784.0  4544.0 21696.0 22208.0               0.790   2.101   2.607   2.630
 38784.0  4416.0 21568.0 22272.0               0.754   2.092   2.598   2.617
 38784.0  3904.0 21632.0 22272.0               0.728   2.056   2.581   2.627
 38784.0  3840.0 21632.0 22208.0               0.732   2.075   2.588   2.601
 38784.0  4032.0 21632.0 22208.0               0.703   2.053   2.601   2.607
 38784.0  4096.0 21632.0 22272.0               0.809   2.095   2.604   2.620
 38784.0  4096.0 21632.0 22272.0               0.744   2.079   2.604   2.614
 38784.0  4096.0 21696.0 22272.0               0.793   2.092   2.601   2.627
 38784.0  3968.0 21760.0 22272.0               0.728   2.092   2.614   2.617
 38784.0  3968.0 21696.0 22336.0               0.773   2.082   2.572   2.610
 38784.0  3968.0 21760.0 22336.0               0.699   2.085   2.594   2.620
 38784.0  3968.0 21760.0 22336.0               0.748   2.066   2.565   2.607
 38848.0  3968.0 21696.0 22336.0               0.786   2.095   2.607   2.598
 38784.0  3968.0 21760.0 22272.0               0.793   2.085   2.601   2.623
 38784.0  4032.0 21760.0 22336.0               0.773   2.098   2.594   2.630
 38784.0  4096.0 21696.0 22336.0               0.793   2.095   2.591   2.633
 38784.0  4032.0 21632.0 22336.0               0.754   2.075   2.594   2.627
 38784.0  3968.0 21568.0 22400.0               0.783   2.066   2.588   2.614
 38784.0  3904.0 21504.0 22336.0               0.715   2.075   2.601   2.617
 38848.0  3904.0 21568.0 22336.0               0.790   2.082   2.598   2.617
 38720.0  3904.0 21504.0 22336.0               0.809   2.085   2.607   2.614
 38720.0  3968.0 21568.0 22336.0               0.786   2.101   2.601   2.639
 38784.0  4032.0 21568.0 22272.0               0.809   2.104   2.601   2.630
 38720.0  3968.0 21568.0 22272.0               0.802   2.088   2.604   2.636
 38784.0  3776.0 21568.0 22336.0               0.741   2.059   2.607   2.636
 38656.0  3776.0 21568.0 22272.0               0.732   2.069   2.588   2.630
 38720.0  3776.0 21632.0 22272.0               0.732   2.072   2.601   2.614
 38656.0  3776.0 21696.0 22272.0               0.783   2.101   2.585   2.630
 38720.0  3840.0 21696.0 22272.0               0.812   2.085   2.607   2.607
 38656.0  4096.0 21696.0 22272.0               0.799   2.092   2.617   2.643
 38656.0  3776.0 21760.0 22272.0               0.783   2.072   2.588   2.643
 38592.0  3776.0 21824.0 22272.0               0.748   2.101   2.610   2.627
 38592.0  4480.0 21696.0 22272.0               0.703   2.092   2.601   2.630
 38656.0  4608.0 21632.0 22208.0               0.712   2.088   2.601   2.614
 38656.0  4608.0 21696.0 22272.0               0.812   2.069   2.601   2.610
 38656.0  4608.0 21632.0 22272.0               0.783   2.104   2.594   2.639
 38592.0  4608.0 21632.0 22272.0               0.773   2.085   2.607   2.598
 38656.0  4608.0 21632.0 22272.0               0.780   2.095   2.591   2.627
 38592.0  4672.0 21632.0 22336.0               0.815   2.098   2.598   2.601
 38592.0  4672.0 21696.0 22272.0               0.770   2.079   2.607   2.633
 38592.0  4736.0 21632.0 22272.0               0.690   2.082   2.607   2.639
 38528.0  4800.0 21568.0 22272.0               0.790   2.063   2.588   2.627
 38528.0  4800.0 21632.0 22336.0               0.722   2.101   2.601   2.585
 38528.0  4800.0 21696.0 22336.0               0.690   2.082   2.549   2.627
 38528.0  4800.0 21696.0 22272.0               0.767   2.095   2.601   2.607
 38528.0  4736.0 21696.0 22336.0               0.725   2.098   2.604   2.627
 38528.0  4672.0 21632.0 22336.0               0.754   2.098   2.617   2.633
