 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 12416.0 25088.0  4672.0 35840.0               1.569   2.343   2.726   2.591
 12608.0 25152.0  4672.0 35840.0               1.518   2.343   2.739   2.588
 12672.0 25152.0  4864.0 35840.0               1.515   2.349   2.707   2.585
 12480.0 25088.0  4992.0 35776.0               1.405   2.359   2.710   2.594
 12480.0 25152.0  4992.0 35840.0               1.492   2.359   2.746   2.588
 12608.0 25152.0  4864.0 35840.0               1.431   2.353   2.717   2.572
 12736.0 25280.0  4864.0 35840.0               1.386   2.349   2.726   2.588
 12608.0 25216.0  5120.0 35840.0               1.518   2.349   2.714   2.591
 12800.0 25216.0  5248.0 35840.0               1.511   2.333   2.717   2.588
 12928.0 25216.0  5248.0 35904.0               1.511   2.359   2.717   2.591
 12736.0 25216.0  5632.0 35968.0               1.453   2.336   2.710   2.585
 12800.0 25216.0  5696.0 36032.0               1.463   2.346   2.697   2.588
 12736.0 25280.0  5824.0 36032.0               1.418   2.349   2.733   2.578
 12800.0 25344.0  5888.0 36032.0               1.511   2.353   2.710   2.572
 13056.0 25280.0  6016.0 36032.0               1.357   2.343   2.743   2.572
 13120.0 25216.0  6080.0 36032.0               1.466   2.343   2.723   2.594
 13120.0 25216.0  6272.0 36096.0               1.495   2.353   2.733   2.588
 13184.0 25280.0  6400.0 36160.0               1.518   2.369   2.739   2.572
 13120.0 25216.0  6400.0 36160.0               1.528   2.349   2.733   2.594
 13184.0 25216.0  6464.0 36096.0               1.534   2.356   2.736   2.601
 13312.0 25216.0  6784.0 36032.0               1.476   2.362   2.726   2.585
 14080.0 25152.0  6848.0 36096.0               1.511   2.365   2.736   2.598
 14336.0 24896.0  7168.0 36032.0               1.553   2.356   2.714   2.575
 14400.0 24960.0  7168.0 36096.0               1.492   2.359   2.736   2.588
 14656.0 24896.0  6976.0 36224.0               1.495   2.369   2.739   2.581
 14784.0 24832.0  6976.0 36224.0               1.495   2.356   2.707   2.598
 14656.0 24768.0  6656.0 36160.0               1.508   2.356   2.733   2.607
 14464.0 24768.0  7104.0 36160.0               1.511   2.362   2.697   2.594
 14976.0 24704.0  6912.0 36224.0               1.366   2.359   2.739   2.591
 15232.0 24512.0  7168.0 36288.0               1.379   2.362   2.739   2.585
 14784.0 24448.0  7168.0 36224.0               1.479   2.365   2.743   2.556
 14848.0 24576.0  6848.0 36224.0               1.563   2.382   2.730   2.598
 14912.0 24448.0  6848.0 36160.0               1.463   2.353   2.739   2.588
 14912.0 24384.0  7040.0 36160.0               1.325   2.333   2.710   2.585
 14848.0 24320.0  7552.0 36096.0               1.412   2.340   2.707   2.594
 15040.0 24000.0  7680.0 36096.0               1.466   2.375   2.743   2.601
 15040.0 23936.0  7872.0 36096.0               1.482   2.382   2.733   2.588
 15488.0 23872.0  8320.0 36032.0               1.508   2.349   2.710   2.585
 15808.0 23872.0  8448.0 36032.0               1.473   2.330   2.720   2.591
 15552.0 23872.0  8512.0 36032.0               1.486   2.356   2.726   2.588
 15936.0 23936.0  8384.0 35904.0               1.515   2.343   2.723   2.581
 16000.0 23872.0  8256.0 35904.0               1.550   2.372   2.701   2.572
 16128.0 24000.0  8256.0 35904.0               1.444   2.382   2.717   2.591
 16320.0 24000.0  8256.0 35904.0               1.544   2.365   2.714   2.591
 16128.0 24000.0  8384.0 35840.0               1.473   2.385   2.726   2.585
 16512.0 24000.0  8384.0 35776.0               1.486   2.311   2.730   2.543
 16512.0 24128.0  8448.0 35776.0               1.489   2.346   2.723   2.565
 16384.0 24192.0  8064.0 35840.0               1.447   2.365   2.733   2.591
 16576.0 24064.0  8000.0 35904.0               1.453   2.359   2.726   2.591
 16448.0 24000.0  8064.0 35904.0               1.528   2.372   2.714   2.588
 16768.0 24064.0  8064.0 35840.0               1.437   2.385   2.701   2.591
 16832.0 24064.0  8128.0 35968.0               1.528   2.382   2.691   2.601
 17024.0 24128.0  7872.0 35904.0               1.531   2.369   2.714   2.585
 17216.0 24256.0  7936.0 35968.0               1.486   2.378   2.723   2.581
 17152.0 24256.0  8064.0 35840.0               1.486   2.382   2.726   2.578
 17280.0 24384.0  8064.0 35840.0               1.508   2.353   2.723   2.591
 17408.0 24256.0  8256.0 35776.0               1.528   2.385   2.730   2.568
 17792.0 24192.0  8256.0 35840.0               1.453   2.382   2.720   2.578
 17920.0 24192.0  8064.0 35776.0               1.476   2.375   2.743   2.585
 18432.0 24128.0  8192.0 35648.0               1.508   2.353   2.736   2.565
 18112.0 24256.0  8192.0 35648.0               1.482   2.382   2.720   2.559
 18112.0 24320.0  8256.0 35648.0               1.476   2.385   2.704   2.568
 18112.0 24256.0  8384.0 35584.0               1.466   2.353   2.723   2.562
 18688.0 24064.0  8320.0 35584.0               1.473   2.356   2.733   2.598
 18624.0 24000.0  8320.0 35584.0               1.508   2.372   2.739   2.565
 18880.0 23936.0  8256.0 35520.0               1.460   2.385   2.717   2.598
 19072.0 24000.0  8256.0 35648.0               1.428   2.385   2.714   2.568
 18816.0 24000.0  8384.0 35584.0               1.492   2.362   2.723   2.568
 18624.0 24000.0  8192.0 35584.0               1.473   2.382   2.730   2.556
 18880.0 24064.0  8448.0 35584.0               1.508   2.375   2.733   2.588
 18880.0 24064.0  8320.0 35584.0               1.521   2.365   2.736   2.572
 18880.0 24064.0  8384.0 35520.0               1.366   2.349   2.726   2.562
 18880.0 24064.0  8448.0 35584.0               1.521   2.372   2.733   2.572
 18944.0 24128.0  8448.0 35584.0               1.395   2.378   2.723   2.594
 19136.0 24064.0  8448.0 35520.0               1.534   2.362   2.723   2.581
 19072.0 24192.0  8512.0 35648.0               1.515   2.365   2.730   2.565
 19136.0 24256.0  8512.0 35648.0               1.412   2.372   2.730   2.585
 19136.0 24192.0  8384.0 35648.0               1.489   2.382   2.694   2.578
 19136.0 24256.0  8448.0 35648.0               1.457   2.362   2.730   2.581
 19008.0 24192.0  8512.0 35712.0               1.495   2.378   2.736   2.581
 19264.0 24192.0  8576.0 35712.0               1.466   2.375   2.723   2.575
 18944.0 24192.0  8512.0 35712.0               1.473   2.340   2.730   2.575
 19200.0 24256.0  8576.0 35776.0               1.337   2.385   2.733   2.591
 19008.0 24192.0  8640.0 35776.0               1.482   2.378   2.730   2.578
 19392.0 24192.0  8640.0 35840.0               1.495   2.394   2.726   2.591
 19328.0 24192.0  8576.0 35840.0               1.473   2.372   2.736   2.601
 19328.0 24256.0  8640.0 35776.0               1.463   2.382   2.726   2.591
 19520.0 24320.0  8512.0 35776.0               1.550   2.375   2.694   2.565
 19648.0 24320.0  8448.0 35776.0               1.428   2.375   2.739   2.585
 19648.0 24384.0  8640.0 35840.0               1.434   2.365   2.710   2.581
 19328.0 24384.0  8576.0 35840.0               1.499   2.372   2.707   2.581
 19328.0 24384.0  8640.0 35840.0               1.492   2.382   2.717   2.591
 19584.0 24448.0  8768.0 35968.0               1.399   2.369   2.717   2.604
 19584.0 24512.0  8896.0 35904.0               1.347   2.353   2.720   2.556
 19456.0 24512.0  8896.0 35904.0               1.437   2.365   2.701   2.562
 19200.0 24448.0  8768.0 35904.0               1.337   2.365   2.710   2.559
 19264.0 24512.0  8768.0 35904.0               1.450   2.391   2.717   2.588
 18944.0 24576.0  8896.0 35968.0               1.405   2.385   2.701   2.578
 19264.0 24576.0  8832.0 35904.0               1.534   2.375   2.720   2.594
 19392.0 24576.0  8768.0 35968.0               1.518   2.369   2.714   2.572
 19392.0 24448.0  8832.0 36032.0               1.450   2.369   2.701   2.591
 19456.0 24512.0  8832.0 36032.0               1.428   2.385   2.691   2.568
 19584.0 24512.0  8896.0 35904.0               1.460   2.385   2.704   2.578
 20096.0 24640.0  8896.0 35904.0               1.267   2.365   2.694   2.591
 19840.0 24576.0  8896.0 35904.0               1.402   2.353   2.694   2.575
 19840.0 24704.0  8832.0 35968.0               1.263   2.346   2.675   2.562
 20032.0 24704.0  8832.0 35968.0               1.273   2.359   2.681   2.585
 19968.0 24704.0  8896.0 35904.0               1.234   2.346   2.691   2.581
 19968.0 24704.0  8960.0 35904.0               1.415   2.382   2.691   2.588
 20032.0 24640.0  8896.0 35968.0               1.470   2.382   2.704   2.575
 20096.0 24576.0  8832.0 35968.0               1.515   2.388   2.691   2.581
 20160.0 24704.0  8832.0 35904.0               1.482   2.378   2.723   2.565
 20480.0 24704.0  8704.0 35904.0               1.434   2.375   2.717   2.585
 20608.0 24704.0  8768.0 35968.0               1.450   2.385   2.736   2.598
 20544.0 24640.0  8768.0 35904.0               1.466   2.353   2.730   2.588
 20544.0 24640.0  8704.0 35904.0               1.431   2.391   2.723   2.601
 20608.0 24576.0  8640.0 35904.0               1.437   2.382   2.691   2.598
 20736.0 24704.0  8576.0 35904.0               1.437   2.372   2.710   2.581
 20736.0 24704.0  8704.0 35968.0               1.470   2.375   2.694   2.568
 20736.0 24704.0  8704.0 36032.0               1.431   2.382   2.701   2.581
 20800.0 24640.0  8832.0 35968.0               1.460   2.378   2.707   2.591
 20864.0 24640.0  8768.0 35968.0               1.421   2.356   2.730   2.594
 20928.0 24704.0  8768.0 35904.0               1.453   2.365   2.723   2.581
 20992.0 24768.0  8896.0 35904.0               1.373   2.394   2.717   2.575
 21184.0 24704.0  8832.0 35904.0               1.447   2.382   2.704   2.556
 21184.0 24640.0  8640.0 35840.0               1.328   2.365   2.704   2.585
 21184.0 24768.0  8576.0 35904.0               1.357   2.378   2.717   2.575
 21120.0 24768.0  8704.0 35904.0               1.347   2.353   2.723   2.578
 21248.0 24704.0  8512.0 35904.0               1.418   2.349   2.694   2.588
 21312.0 24704.0  8640.0 35840.0               1.386   2.378   2.720   2.588
 21312.0 24704.0  8576.0 35840.0               1.315   2.340   2.717   2.578
 21504.0 24832.0  8704.0 35776.0               1.350   2.369   2.723   2.572
 21440.0 24896.0  8768.0 35712.0               1.408   2.343   2.710   2.588
 21504.0 24960.0  8704.0 35712.0               1.421   2.388   2.726   2.591
 21440.0 25024.0  8640.0 35712.0               1.463   2.394   2.714   2.591
 21248.0 24960.0  8640.0 35712.0               1.447   2.369   2.726   2.578
 21376.0 24960.0  8640.0 35648.0               1.499   2.385   2.720   2.565
 21440.0 24960.0  8512.0 35648.0               1.457   2.385   2.720   2.578
 21568.0 24896.0  8640.0 35776.0               1.531   2.398   2.736   2.588
 21568.0 24960.0  8576.0 35712.0               1.444   2.394   2.723   2.591
 21504.0 24960.0  8640.0 35648.0               1.495   2.398   2.733   2.578
 21568.0 24832.0  8704.0 35584.0               1.505   2.401   2.726   2.588
 21568.0 24832.0  8704.0 35584.0               1.392   2.398   2.720   2.568
 21568.0 24832.0  8704.0 35648.0               1.521   2.391   2.739   2.581
 21568.0 24832.0  8832.0 35648.0               1.470   2.369   2.710   2.575
 21632.0 24832.0  8896.0 35648.0               1.528   2.394   2.723   2.578
 21696.0 24896.0  8896.0 35648.0               1.434   2.398   2.714   2.578
 21632.0 24896.0  8832.0 35648.0               1.444   2.356   2.710   2.594
 21760.0 24960.0  8832.0 35648.0               1.473   2.385   2.707   2.591
 21696.0 24960.0  8896.0 35712.0               1.489   2.382   2.710   2.585
 21888.0 25024.0  8768.0 35648.0               1.392   2.378   2.726   2.588
 21888.0 24960.0  8832.0 35648.0               1.347   2.378   2.733   2.598
 21760.0 24960.0  9024.0 35648.0               1.447   2.391   2.733   2.575
 21888.0 24960.0  8960.0 35648.0               1.444   2.346   2.736   2.594
 21760.0 24960.0  9024.0 35648.0               1.424   2.401   2.723   2.594
 21824.0 25024.0  8896.0 35648.0               1.450   2.398   2.736   2.591
 21760.0 24960.0  8896.0 35712.0               1.486   2.398   2.726   2.565
 21888.0 25024.0  8960.0 35712.0               1.505   2.404   2.726   2.594
 21824.0 25088.0  8832.0 35648.0               1.524   2.385   2.717   2.581
 21888.0 25152.0  8960.0 35648.0               1.511   2.359   2.733   2.591
 21760.0 25216.0  8960.0 35776.0               1.505   2.398   2.714   2.588
 21824.0 25216.0  8896.0 35712.0               1.547   2.378   2.710   2.559
 21760.0 25216.0  8832.0 35584.0               1.450   2.398   2.730   2.588
 21760.0 25216.0  9088.0 35584.0               1.463   2.388   2.733   2.568
 21632.0 25216.0  9088.0 35520.0               1.412   2.404   2.733   2.581
 21696.0 25152.0  8960.0 35520.0               1.505   2.382   2.730   2.572
 21696.0 25024.0  9024.0 35520.0               1.540   2.382   2.736   2.578
 21888.0 25024.0  8960.0 35584.0               1.476   2.404   2.723   2.568
 21824.0 24960.0  8960.0 35520.0               1.405   2.394   2.736   2.591
 21824.0 24832.0  8832.0 35520.0               1.511   2.404   2.717   2.568
 21824.0 24768.0  8832.0 35520.0               1.531   2.391   2.723   2.568
 21824.0 24832.0  8832.0 35584.0               1.460   2.388   2.736   2.585
 21888.0 24896.0  8768.0 35584.0               1.476   2.365   2.736   2.556
 22016.0 24832.0  8640.0 35648.0               1.453   2.356   2.733   2.581
 21952.0 24832.0  8768.0 35648.0               1.473   2.346   2.701   2.591
 22144.0 24896.0  8960.0 35648.0               1.499   2.391   2.717   2.591
 22016.0 24896.0  8768.0 35648.0               1.557   2.388   2.710   2.594
 22336.0 25024.0  8832.0 35520.0               1.466   2.369   2.730   2.568
 22400.0 24960.0  8832.0 35584.0               1.547   2.394   2.717   2.572
 22464.0 25024.0  8832.0 35648.0               1.524   2.359   2.720   2.594
 22528.0 24896.0  8768.0 35712.0               1.511   2.382   2.720   2.565
 22464.0 24960.0  8896.0 35712.0               1.534   2.388   2.717   2.581
 22400.0 24960.0  9088.0 35776.0               1.370   2.369   2.739   2.578
 22400.0 25024.0  8960.0 35776.0               1.437   2.391   2.726   2.575
 22400.0 25024.0  8832.0 35776.0               1.415   2.394   2.730   2.585
 22528.0 24896.0  8768.0 35840.0               1.482   2.385   2.717   2.581
 22656.0 24960.0  8896.0 35840.0               1.470   2.388   2.730   2.556
 22720.0 25024.0  8832.0 35840.0               1.528   2.356   2.726   2.562
 22720.0 24896.0  8832.0 35840.0               1.499   2.369   2.720   2.575
 22720.0 25024.0  8704.0 35840.0               1.473   2.382   2.717   2.578
 22784.0 25024.0  8768.0 35840.0               1.402   2.391   2.730   2.575
 22720.0 25024.0  8896.0 35776.0               1.453   2.369   2.723   2.559
 22656.0 25216.0  8960.0 35648.0               1.511   2.391   2.726   2.568
 22720.0 25216.0  8896.0 35648.0               1.444   2.382   2.694   2.581
 22848.0 25088.0  8896.0 35648.0               1.473   2.398   2.736   2.591
 22848.0 25088.0  8960.0 35648.0               1.428   2.385   2.723   2.594
 22912.0 25216.0  8960.0 35648.0               1.505   2.398   2.730   2.575
 22848.0 25152.0  8896.0 35648.0               1.540   2.382   2.710   2.575
 22784.0 25088.0  8960.0 35712.0               1.531   2.372   2.726   2.572
 22784.0 25024.0  8896.0 35584.0               1.441   2.382   2.733   2.594
 22784.0 25024.0  8960.0 35648.0               1.444   2.385   2.723   2.588
 22720.0 24960.0  9024.0 35648.0               1.524   2.388   2.697   2.594
 22848.0 25024.0  9024.0 35712.0               1.540   2.404   2.714   2.581
 22912.0 25024.0  9152.0 35648.0               1.499   2.388   2.701   2.562
 22912.0 25024.0  9216.0 35712.0               1.511   2.378   2.714   2.572
 22848.0 24960.0  9024.0 35712.0               1.489   2.372   2.736   2.562
 22912.0 24960.0  9088.0 35712.0               1.505   2.369   2.736   2.568
 22848.0 25088.0  9024.0 35712.0               1.521   2.369   2.733   2.568
 22912.0 25024.0  9088.0 35776.0               1.499   2.385   2.726   2.581
 22976.0 25088.0  9088.0 35840.0               1.515   2.375   2.723   2.575
 22784.0 25088.0  8960.0 35840.0               1.482   2.391   2.736   2.578
 22912.0 25152.0  8896.0 35904.0               1.428   2.391   2.733   2.585
 22720.0 25088.0  9216.0 35904.0               1.453   2.401   2.723   2.581
 22848.0 25088.0  9216.0 35904.0               1.502   2.391   2.730   2.588
 22976.0 25152.0  9152.0 35904.0               1.486   2.369   2.717   2.562
 23168.0 25152.0  9152.0 35840.0               1.579   2.391   2.733   2.562
 23168.0 25152.0  9152.0 35840.0               1.492   2.398   2.730   2.591
 23232.0 25152.0  9088.0 35776.0               1.492   2.362   2.726   2.598
 23296.0 25216.0  9088.0 35840.0               1.534   2.356   2.730   2.565
 23296.0 25088.0  9088.0 35840.0               1.511   2.372   2.743   2.562
 23168.0 25024.0  9024.0 35840.0               1.544   2.369   2.733   2.572
 23232.0 25024.0  8832.0 35904.0               1.505   2.411   2.707   2.581
 23232.0 25024.0  8896.0 35840.0               1.470   2.401   2.730   2.572
 23360.0 25024.0  8960.0 35840.0               1.521   2.382   2.733   2.568
 23168.0 25024.0  8704.0 35840.0               1.518   2.385   2.720   2.585
 23232.0 25024.0  8768.0 35840.0               1.453   2.394   2.717   2.552
 23168.0 25088.0  8640.0 35840.0               1.453   2.375   2.714   2.604
 23296.0 25088.0  8704.0 35904.0               1.460   2.382   2.701   2.559
 23424.0 25088.0  8704.0 35904.0               1.528   2.394   2.736   2.591
 23232.0 25024.0  8704.0 35968.0               1.421   2.394   2.730   2.591
 23360.0 25088.0  8704.0 35904.0               1.418   2.394   2.701   2.572
 23360.0 25088.0  8896.0 35904.0               1.576   2.369   2.723   2.581
 23424.0 25152.0  8640.0 35840.0               1.415   2.372   2.730   2.575
 23296.0 25152.0  8640.0 35776.0               1.466   2.365   2.701   2.604
 23296.0 25216.0  8832.0 35840.0               1.457   2.382   2.710   2.581
 23424.0 25152.0  8640.0 35840.0               1.463   2.391   2.697   2.578
 23360.0 25216.0  8768.0 35840.0               1.482   2.372   2.704   2.546
 23488.0 25280.0  8640.0 35904.0               1.405   2.394   2.707   2.588
 23488.0 25152.0  8576.0 35840.0               1.421   2.365   2.720   2.565
 23488.0 25216.0  8704.0 35840.0               1.492   2.391   2.704   2.578
 23552.0 25280.0  8640.0 35840.0               1.473   2.372   2.714   2.581
 23616.0 25216.0  8576.0 35776.0               1.405   2.340   2.701   2.565
 23680.0 25216.0  8640.0 35712.0               1.489   2.382   2.717   2.568
 23680.0 25216.0  8512.0 35840.0               1.479   2.391   2.714   2.572
 23744.0 25280.0  8512.0 35840.0               1.466   2.378   2.701   2.572
 23872.0 25216.0  8640.0 35840.0               1.418   2.365   2.704   2.565
 23872.0 25152.0  8768.0 35776.0               1.502   2.349   2.710   2.575
 24128.0 25152.0  8640.0 35968.0               1.511   2.359   2.691   2.585
 24000.0 25152.0  8640.0 35904.0               1.499   2.391   2.710   2.572
 24128.0 25088.0  9024.0 35904.0               1.395   2.372   2.720   2.559
 24192.0 24832.0  9216.0 35840.0               1.534   2.382   2.704   2.568
 24192.0 24704.0  9088.0 35520.0               1.502   2.372   2.710   2.585
 23936.0 24704.0  9536.0 35712.0               1.441   2.378   2.710   2.572
 24064.0 24832.0  9728.0 35712.0               1.453   2.359   2.681   2.556
 24320.0 24896.0  9984.0 35712.0               1.466   2.394   2.733   2.578
 24384.0 24896.0  9856.0 35776.0               1.376   2.343   2.714   2.568
 24192.0 24896.0  9984.0 35648.0               1.531   2.372   2.704   2.575
 24192.0 24960.0  9728.0 35584.0               1.540   2.388   2.714   2.572
 24448.0 25088.0 10240.0 35520.0               1.466   2.375   2.710   2.575
 24384.0 25024.0 10560.0 35584.0               1.470   2.356   2.694   2.565
 24192.0 25152.0 10944.0 35520.0               1.424   2.365   2.739   2.578
 24576.0 24960.0 10816.0 35520.0               1.515   2.404   2.710   2.572
 24704.0 25088.0 10752.0 35584.0               1.582   2.385   2.720   2.585
 24320.0 24832.0 10624.0 35520.0               1.431   2.385   2.710   2.536
 24512.0 24768.0 10560.0 35520.0               1.431   2.375   2.710   2.581
 24704.0 24704.0 10496.0 35520.0               1.325   2.372   2.707   2.539
 24960.0 24768.0 10752.0 35584.0               1.444   2.375   2.707   2.568
 24960.0 24640.0 10624.0 35584.0               1.473   2.388   2.691   2.568
 25088.0 24704.0 10688.0 35648.0               1.386   2.359   2.707   2.565
 24832.0 24704.0 10560.0 35712.0               1.376   2.385   2.704   2.568
 24896.0 24576.0 10624.0 35712.0               1.502   2.411   2.733   2.572
 24960.0 24576.0 10752.0 35648.0               1.241   2.385   2.707   2.568
 25088.0 24640.0 10752.0 35648.0               1.341   2.356   2.733   2.565
 25216.0 24448.0 10880.0 35648.0               1.450   2.394   2.720   2.562
 25280.0 24384.0 10560.0 35648.0               1.502   2.398   2.704   2.559
 25280.0 24448.0 10944.0 35648.0               1.453   2.388   2.707   2.568
 25216.0 24384.0 11008.0 35648.0               1.463   2.378   2.714   2.572
 25280.0 24128.0 11136.0 35712.0               1.434   2.385   2.707   2.565
 25280.0 24384.0 11264.0 35648.0               1.447   2.382   2.714   2.572
 25344.0 23872.0 11456.0 35648.0               1.379   2.382   2.694   2.556
 25472.0 23936.0 11392.0 35648.0               1.566   2.401   2.714   2.552
 25472.0 23552.0 11264.0 35584.0               1.450   2.394   2.723   2.585
 25472.0 23360.0 11392.0 35712.0               1.479   2.375   2.720   2.559
 25600.0 23360.0 11264.0 35456.0               1.557   2.411   2.726   2.598
 25600.0 23808.0 11328.0 35072.0               1.450   2.388   2.707   2.565
 25664.0 23744.0 11520.0 35200.0               1.415   2.414   2.701   2.565
 25728.0 23552.0 11840.0 35264.0               1.421   2.378   2.739   2.565
 25792.0 23552.0 11840.0 35264.0               1.428   2.391   2.730   2.568
 25792.0 23360.0 12224.0 35328.0               1.460   2.398   2.681   2.598
 25856.0 23424.0 12032.0 35264.0               1.405   2.382   2.707   2.588
 25920.0 23296.0 12288.0 35264.0               1.431   2.372   2.694   2.578
 25984.0 23360.0 12096.0 35328.0               1.450   2.394   2.704   2.581
 25792.0 23232.0 11968.0 35328.0               1.392   2.372   2.701   2.581
 25664.0 23104.0 12160.0 35392.0               1.437   2.394   2.701   2.556
 25728.0 23168.0 12288.0 35328.0               1.457   2.378   2.707   2.556
 25728.0 22784.0 12544.0 35392.0               1.508   2.394   2.710   2.581
 25856.0 23040.0 12864.0 35264.0               1.424   2.427   2.730   2.539
 25792.0 22784.0 12608.0 35264.0               1.479   2.411   2.717   2.559
 25792.0 22656.0 12480.0 35328.0               1.450   2.391   2.694   2.578
 25984.0 22464.0 12800.0 35392.0               1.495   2.388   2.707   2.562
 26048.0 22592.0 12096.0 35392.0               1.363   2.382   2.707   2.572
 26176.0 23040.0 12224.0 35328.0               1.370   2.378   2.717   2.588
 26176.0 23040.0 11840.0 35456.0               1.508   2.398   2.681   2.581
 26240.0 23168.0 11904.0 35392.0               1.502   2.369   2.685   2.539
 26240.0 23424.0 11968.0 35328.0               1.376   2.398   2.710   2.578
 26304.0 23360.0 12160.0 35328.0               1.473   2.382   2.723   2.581
 26240.0 23488.0 12288.0 35328.0               1.441   2.414   2.723   2.581
 26176.0 23552.0 12288.0 35392.0               1.395   2.372   2.714   2.575
 26240.0 23680.0 12416.0 35392.0               1.566   2.388   2.697   2.559
 26304.0 23744.0 12544.0 35328.0               1.521   2.423   2.704   2.568
 26240.0 23552.0 12736.0 35264.0               1.582   2.388   2.710   2.575
 26304.0 23616.0 13248.0 35264.0               1.492   2.362   2.704   2.559
 26368.0 23744.0 12992.0 35264.0               1.492   2.385   2.707   2.585
 26432.0 23552.0 12800.0 35200.0               1.363   2.401   2.717   2.562
 26496.0 23552.0 12608.0 35136.0               1.350   2.385   2.688   2.559
 26496.0 23744.0 12736.0 35136.0               1.424   2.362   2.710   2.559
 26496.0 23680.0 12736.0 35008.0               1.476   2.394   2.701   2.594
 26496.0 23680.0 13056.0 35008.0               1.482   2.394   2.704   2.562
 26624.0 23808.0 12928.0 35072.0               1.547   2.378   2.707   2.568
 26560.0 24064.0 12928.0 35136.0               1.418   2.407   2.730   2.568
 26624.0 24128.0 12928.0 35136.0               1.521   2.388   2.723   2.585
 26560.0 24064.0 12352.0 35136.0               1.482   2.388   2.704   2.572
 26624.0 24064.0 12736.0 35200.0               1.434   2.388   2.717   2.568
 26688.0 24128.0 12736.0 35264.0               1.528   2.407   2.720   2.562
 26624.0 24128.0 12672.0 35264.0               1.489   2.407   2.720   2.591
 26688.0 24128.0 12672.0 35264.0               1.418   2.382   2.688   2.575
 26752.0 24128.0 12544.0 35328.0               1.412   2.404   2.717   2.572
 26688.0 24128.0 12416.0 35328.0               1.492   2.391   2.723   2.565
 26688.0 24128.0 12480.0 35264.0               1.383   2.404   2.714   2.568
 26624.0 24128.0 11904.0 35200.0               1.515   2.391   2.717   2.568
 26688.0 24064.0 11968.0 35264.0               1.399   2.404   2.714   2.556
 26816.0 24064.0 12032.0 35264.0               1.492   2.407   2.739   2.568
 26816.0 24064.0 11968.0 35264.0               1.499   2.394   2.707   2.598
 26880.0 24064.0 12032.0 35328.0               1.479   2.401   2.710   2.594
 26880.0 24128.0 11968.0 35392.0               1.418   2.417   2.704   2.572
 26944.0 24128.0 12032.0 35392.0               1.560   2.391   2.717   2.572
 26944.0 24192.0 12160.0 35392.0               1.534   2.398   2.694   2.568
 27008.0 24192.0 12352.0 35456.0               1.431   2.411   2.746   2.575
 27072.0 24256.0 12288.0 35392.0               1.579   2.414   2.733   2.578
 27072.0 24320.0 12352.0 35392.0               1.534   2.394   2.710   2.585
 27136.0 24256.0 12416.0 35328.0               1.482   2.375   2.717   2.565
 27136.0 24192.0 12608.0 35392.0               1.470   2.411   2.723   2.556
 27200.0 24192.0 12608.0 35392.0               1.569   2.420   2.726   2.578
 27136.0 24192.0 12544.0 35392.0               1.492   2.404   2.704   2.559
 27200.0 24192.0 12544.0 35328.0               1.428   2.398   2.723   2.562
 27200.0 24256.0 12544.0 35328.0               1.515   2.388   2.710   2.585
 27200.0 24256.0 12480.0 35392.0               1.560   2.414   2.704   2.585
 27200.0 24256.0 12416.0 35328.0               1.495   2.414   2.730   2.594
 27264.0 24256.0 12352.0 35328.0               1.573   2.391   2.730   2.562
 27200.0 24192.0 12480.0 35328.0               1.511   2.394   2.736   2.585
 27200.0 24256.0 12352.0 35328.0               1.495   2.420   2.726   2.565
 27072.0 24256.0 12480.0 35328.0               1.511   2.417   2.710   2.585
 27136.0 24256.0 12608.0 35328.0               1.508   2.427   2.733   2.581
 27328.0 24384.0 12800.0 35328.0               1.331   2.414   2.723   2.575
 27328.0 24384.0 12800.0 35328.0               1.557   2.365   2.726   2.588
 27392.0 24448.0 12800.0 35328.0               1.479   2.407   2.733   2.575
 27392.0 24512.0 12736.0 35392.0               1.495   2.417   2.685   2.572
 27392.0 24512.0 13248.0 35328.0               1.482   2.411   2.717   2.588
 27456.0 24384.0 13376.0 35328.0               1.511   2.414   2.688   2.562
 27392.0 24320.0 13376.0 35328.0               1.466   2.411   2.697   2.578
 27520.0 24320.0 13312.0 35328.0               1.453   2.417   2.688   2.585
 27392.0 24320.0 13312.0 35392.0               1.499   2.417   2.714   2.565
 27264.0 24448.0 13440.0 35392.0               1.331   2.420   2.733   2.562
 27264.0 24384.0 13056.0 35328.0               1.489   2.430   2.736   2.575
 27072.0 24448.0 13184.0 35328.0               1.511   2.404   2.714   2.552
 27072.0 24448.0 13184.0 35328.0               1.573   2.420   2.723   2.533
 27136.0 24512.0 13312.0 35328.0               1.550   2.417   2.739   2.565
 27264.0 24448.0 13568.0 35328.0               1.524   2.401   2.736   2.578
 27392.0 24448.0 13568.0 35328.0               1.395   2.423   2.739   2.565
 27264.0 24448.0 13632.0 35264.0               1.457   2.423   2.726   2.539
 27200.0 24512.0 13632.0 35264.0               1.524   2.411   2.710   2.562
 27200.0 24512.0 13632.0 35200.0               1.511   2.365   2.726   2.556
 27392.0 24512.0 13632.0 35200.0               1.453   2.423   2.730   2.565
 27328.0 24576.0 13696.0 35200.0               1.547   2.427   2.736   2.562
 27264.0 24384.0 13632.0 35200.0               1.531   2.382   2.714   2.562
 27200.0 24448.0 13632.0 35264.0               1.492   2.362   2.726   2.575
 27328.0 24384.0 13568.0 35328.0               1.482   2.378   2.714   2.572
