x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-18.0,24.0,-1005.0,2021/03/25,00:55:47.958814
-19.0,24.0,-998.0,2021/03/25,00:55:47.975071
-17.0,26.0,-998.0,2021/03/25,00:55:47.991309
-19.0,29.0,-1004.0,2021/03/25,00:55:48.007571
-15.0,32.0,-1001.0,2021/03/25,00:55:48.023840
-16.0,25.0,-1005.0,2021/03/25,00:55:48.040084
-20.0,34.0,-1001.0,2021/03/25,00:55:48.056331
-13.0,30.0,-1008.0,2021/03/25,00:55:48.072573
-16.0,28.0,-999.0,2021/03/25,00:55:48.088815
-14.0,31.0,-1003.0,2021/03/25,00:55:48.105051
-21.0,31.0,-1002.0,2021/03/25,00:55:48.121287
-15.0,22.0,-1003.0,2021/03/25,00:55:48.137529
-17.0,22.0,-998.0,2021/03/25,00:55:48.153784
-21.0,25.0,-1001.0,2021/03/25,00:55:48.170040
-20.0,24.0,-997.0,2021/03/25,00:55:48.186275
-19.0,21.0,-999.0,2021/03/25,00:55:48.202512
-18.0,25.0,-997.0,2021/03/25,00:55:48.218757
-18.0,24.0,-1000.0,2021/03/25,00:55:48.235000
-20.0,27.0,-999.0,2021/03/25,00:55:48.251246
-16.0,27.0,-998.0,2021/03/25,00:55:48.267483
-19.0,30.0,-999.0,2021/03/25,00:55:48.283725
-19.0,29.0,-997.0,2021/03/25,00:55:48.299968
-20.0,29.0,-1004.0,2021/03/25,00:55:48.316218
-19.0,30.0,-1001.0,2021/03/25,00:55:48.332459
-20.0,28.0,-1005.0,2021/03/25,00:55:48.348698
-17.0,24.0,-997.0,2021/03/25,00:55:48.364936
-14.0,30.0,-998.0,2021/03/25,00:55:48.381176
-15.0,31.0,-1005.0,2021/03/25,00:55:48.397432
-13.0,27.0,-996.0,2021/03/25,00:55:48.413682
-20.0,31.0,-995.0,2021/03/25,00:55:48.429921
-20.0,26.0,-1002.0,2021/03/25,00:55:48.446163
-18.0,33.0,-1003.0,2021/03/25,00:55:48.462403
-16.0,26.0,-1003.0,2021/03/25,00:55:48.478650
-16.0,28.0,-1000.0,2021/03/25,00:55:48.494884
-18.0,25.0,-1008.0,2021/03/25,00:55:48.511117
-21.0,28.0,-1000.0,2021/03/25,00:55:48.527375
-20.0,28.0,-1003.0,2021/03/25,00:55:48.543603
-18.0,28.0,-1003.0,2021/03/25,00:55:48.559838
-17.0,22.0,-1008.0,2021/03/25,00:55:48.576076
-19.0,29.0,-1000.0,2021/03/25,00:55:48.592313
-17.0,28.0,-1005.0,2021/03/25,00:55:48.608555
-19.0,26.0,-1001.0,2021/03/25,00:55:48.624795
-16.0,26.0,-998.0,2021/03/25,00:55:48.641048
-17.0,28.0,-1002.0,2021/03/25,00:55:48.657287
-17.0,30.0,-1001.0,2021/03/25,00:55:48.673526
-17.0,34.0,-1001.0,2021/03/25,00:55:48.689761
-17.0,27.0,-1006.0,2021/03/25,00:55:48.706008
-17.0,30.0,-1000.0,2021/03/25,00:55:48.722249
-17.0,34.0,-999.0,2021/03/25,00:55:48.738488
-18.0,26.0,-1004.0,2021/03/25,00:55:48.754723
-20.0,33.0,-1003.0,2021/03/25,00:55:48.770964
-15.0,29.0,-997.0,2021/03/25,00:55:48.787228
-18.0,24.0,-1007.0,2021/03/25,00:55:48.803470
-12.0,33.0,-1001.0,2021/03/25,00:55:48.819699
-15.0,26.0,-1009.0,2021/03/25,00:55:48.835973
-17.0,28.0,-1001.0,2021/03/25,00:55:48.852237
-17.0,31.0,-1005.0,2021/03/25,00:55:48.868492
-14.0,29.0,-999.0,2021/03/25,00:55:48.884745
-17.0,28.0,-1007.0,2021/03/25,00:55:48.900981
-15.0,24.0,-998.0,2021/03/25,00:55:48.917219
-18.0,23.0,-999.0,2021/03/25,00:55:48.933465
-12.0,27.0,-997.0,2021/03/25,00:55:48.949722
-13.0,26.0,-1001.0,2021/03/25,00:55:48.965971
