x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
5.0,36.0,-996.0,2021/03/24,23:28:09.473630
2.0,38.0,-1005.0,2021/03/24,23:28:09.489879
0.0,40.0,-1001.0,2021/03/24,23:28:09.506121
1.0,36.0,-1001.0,2021/03/24,23:28:09.522360
1.0,35.0,-1001.0,2021/03/24,23:28:09.538608
0.0,36.0,-1006.0,2021/03/24,23:28:09.554866
-1.0,35.0,-999.0,2021/03/24,23:28:09.571112
1.0,37.0,-999.0,2021/03/24,23:28:09.587348
1.0,38.0,-1003.0,2021/03/24,23:28:09.603585
-3.0,37.0,-1002.0,2021/03/24,23:28:09.619828
3.0,30.0,-1001.0,2021/03/24,23:28:09.636084
1.0,35.0,-1003.0,2021/03/24,23:28:09.652344
-2.0,35.0,-1001.0,2021/03/24,23:28:09.668584
-4.0,34.0,-1003.0,2021/03/24,23:28:09.684828
0.0,33.0,-1002.0,2021/03/24,23:28:09.701068
0.0,37.0,-1004.0,2021/03/24,23:28:09.717323
0.0,34.0,-1003.0,2021/03/24,23:28:09.733561
0.0,38.0,-1006.0,2021/03/24,23:28:09.749799
1.0,41.0,-1001.0,2021/03/24,23:28:09.766114
2.0,38.0,-1000.0,2021/03/24,23:28:09.782393
0.0,35.0,-999.0,2021/03/24,23:28:09.798659
0.0,39.0,-1002.0,2021/03/24,23:28:09.814907
0.0,37.0,-1000.0,2021/03/24,23:28:09.831146
4.0,37.0,-1002.0,2021/03/24,23:28:09.847387
-1.0,32.0,-1000.0,2021/03/24,23:28:09.863621
0.0,39.0,-998.0,2021/03/24,23:28:09.879867
0.0,37.0,-1003.0,2021/03/24,23:28:09.896105
0.0,35.0,-996.0,2021/03/24,23:28:09.912341
-1.0,32.0,-1000.0,2021/03/24,23:28:09.928582
-1.0,35.0,-1001.0,2021/03/24,23:28:09.944833
1.0,32.0,-1004.0,2021/03/24,23:28:09.961087
-1.0,31.0,-1001.0,2021/03/24,23:28:09.977328
-2.0,34.0,-1005.0,2021/03/24,23:28:09.993568
0.0,35.0,-1002.0,2021/03/24,23:28:10.009803
0.0,34.0,-1004.0,2021/03/24,23:28:10.026048
6.0,38.0,-995.0,2021/03/24,23:28:10.042300
1.0,34.0,-1003.0,2021/03/24,23:28:10.058539
1.0,38.0,-993.0,2021/03/24,23:28:10.074780
1.0,40.0,-996.0,2021/03/24,23:28:10.091021
0.0,35.0,-997.0,2021/03/24,23:28:10.107262
5.0,36.0,-1001.0,2021/03/24,23:28:10.123500
1.0,38.0,-1001.0,2021/03/24,23:28:10.139741
-1.0,39.0,-1006.0,2021/03/24,23:28:10.155982
1.0,36.0,-1002.0,2021/03/24,23:28:10.172229
0.0,36.0,-1003.0,2021/03/24,23:28:10.188479
-3.0,37.0,-999.0,2021/03/24,23:28:10.204739
-1.0,35.0,-998.0,2021/03/24,23:28:10.220982
2.0,33.0,-999.0,2021/03/24,23:28:10.237227
-1.0,38.0,-998.0,2021/03/24,23:28:10.253469
3.0,32.0,-1001.0,2021/03/24,23:28:10.269710
-2.0,37.0,-1005.0,2021/03/24,23:28:10.285966
-3.0,34.0,-998.0,2021/03/24,23:28:10.302203
0.0,37.0,-1006.0,2021/03/24,23:28:10.318455
0.0,41.0,-1006.0,2021/03/24,23:28:10.334830
5.0,38.0,-1003.0,2021/03/24,23:28:10.351374
-1.0,39.0,-1004.0,2021/03/24,23:28:10.367679
2.0,33.0,-998.0,2021/03/24,23:28:10.383918
0.0,40.0,-1003.0,2021/03/24,23:28:10.400157
-1.0,36.0,-1002.0,2021/03/24,23:28:10.416398
-6.0,38.0,-1000.0,2021/03/24,23:28:10.432656
0.0,34.0,-999.0,2021/03/24,23:28:10.449009
0.0,38.0,-1004.0,2021/03/24,23:28:10.465593
2.0,34.0,-1004.0,2021/03/24,23:28:10.482177
3.0,36.0,-1004.0,2021/03/24,23:28:10.498639
0.0,31.0,-1000.0,2021/03/24,23:28:10.515207
-3.0,32.0,-1006.0,2021/03/24,23:28:10.531553
1.0,35.0,-1001.0,2021/03/24,23:28:10.547941
-2.0,35.0,-1002.0,2021/03/24,23:28:10.564351
2.0,40.0,-1001.0,2021/03/24,23:28:10.580608
0.0,40.0,-1001.0,2021/03/24,23:28:10.596865
-1.0,37.0,-996.0,2021/03/24,23:28:10.613110
0.0,36.0,-1002.0,2021/03/24,23:28:10.629354
3.0,37.0,-1002.0,2021/03/24,23:28:10.645608
1.0,39.0,-1002.0,2021/03/24,23:28:10.661861
3.0,39.0,-999.0,2021/03/24,23:28:10.678111
0.0,37.0,-1000.0,2021/03/24,23:28:10.694363
1.0,41.0,-1003.0,2021/03/24,23:28:10.710612
4.0,33.0,-995.0,2021/03/24,23:28:10.726865
0.0,36.0,-995.0,2021/03/24,23:28:10.743119
0.0,41.0,-1006.0,2021/03/24,23:28:10.759373
0.0,37.0,-999.0,2021/03/24,23:28:10.775621
-1.0,36.0,-1006.0,2021/03/24,23:28:10.791867
1.0,33.0,-1000.0,2021/03/24,23:28:10.808120
-3.0,35.0,-1007.0,2021/03/24,23:28:10.824374
