x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-34.0,1042.0,-161.0,2021/03/24,12:24:23.674312
-34.0,1039.0,-155.0,2021/03/24,12:24:23.690569
-40.0,1042.0,-160.0,2021/03/24,12:24:23.706829
-34.0,1043.0,-159.0,2021/03/24,12:24:23.723076
-40.0,1040.0,-162.0,2021/03/24,12:24:23.739326
-36.0,1034.0,-164.0,2021/03/24,12:24:23.755576
-35.0,1039.0,-153.0,2021/03/24,12:24:23.771825
-42.0,1036.0,-158.0,2021/03/24,12:24:23.788081
-32.0,1039.0,-164.0,2021/03/24,12:24:23.804334
-38.0,1041.0,-157.0,2021/03/24,12:24:23.820584
-31.0,1042.0,-163.0,2021/03/24,12:24:23.836883
-39.0,1036.0,-164.0,2021/03/24,12:24:23.853131
-40.0,1039.0,-161.0,2021/03/24,12:24:23.869387
-40.0,1039.0,-162.0,2021/03/24,12:24:23.885662
-35.0,1042.0,-164.0,2021/03/24,12:24:23.901942
-33.0,1040.0,-167.0,2021/03/24,12:24:23.918199
-37.0,1037.0,-165.0,2021/03/24,12:24:23.934451
-37.0,1043.0,-162.0,2021/03/24,12:24:23.950708
-37.0,1040.0,-163.0,2021/03/24,12:24:23.967059
-37.0,1045.0,-159.0,2021/03/24,12:24:23.983315
-33.0,1043.0,-164.0,2021/03/24,12:24:23.999565
-35.0,1040.0,-165.0,2021/03/24,12:24:24.015817
-37.0,1040.0,-155.0,2021/03/24,12:24:24.032089
-37.0,1035.0,-165.0,2021/03/24,12:24:24.048342
-36.0,1037.0,-164.0,2021/03/24,12:24:24.064594
-39.0,1038.0,-160.0,2021/03/24,12:24:24.080843
-39.0,1037.0,-163.0,2021/03/24,12:24:24.097100
-36.0,1041.0,-157.0,2021/03/24,12:24:24.113358
-35.0,1037.0,-161.0,2021/03/24,12:24:24.129609
-37.0,1035.0,-162.0,2021/03/24,12:24:24.145876
-31.0,1034.0,-157.0,2021/03/24,12:24:24.162126
-32.0,1039.0,-157.0,2021/03/24,12:24:24.178383
