x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-33.0,1042.0,-139.0,2021/03/24,12:42:50.128553
-34.0,1038.0,-151.0,2021/03/24,12:42:50.144801
-29.0,1038.0,-147.0,2021/03/24,12:42:50.161034
-20.0,1042.0,-150.0,2021/03/24,12:42:50.177279
-30.0,1044.0,-151.0,2021/03/24,12:42:50.193525
-33.0,1045.0,-151.0,2021/03/24,12:42:50.209774
-30.0,1040.0,-145.0,2021/03/24,12:42:50.226026
-26.0,1039.0,-147.0,2021/03/24,12:42:50.242267
-29.0,1043.0,-146.0,2021/03/24,12:42:50.258509
-29.0,1041.0,-147.0,2021/03/24,12:42:50.274752
-29.0,1041.0,-147.0,2021/03/24,12:42:50.291004
-34.0,1041.0,-151.0,2021/03/24,12:42:50.307256
-25.0,1041.0,-147.0,2021/03/24,12:42:50.323500
-33.0,1038.0,-148.0,2021/03/24,12:42:50.339743
-31.0,1041.0,-144.0,2021/03/24,12:42:50.355989
-29.0,1041.0,-156.0,2021/03/24,12:42:50.372241
-33.0,1043.0,-153.0,2021/03/24,12:42:50.388491
-29.0,1047.0,-151.0,2021/03/24,12:42:50.404734
-32.0,1042.0,-150.0,2021/03/24,12:42:50.420978
-28.0,1039.0,-144.0,2021/03/24,12:42:50.437224
-31.0,1040.0,-153.0,2021/03/24,12:42:50.453464
-30.0,1040.0,-152.0,2021/03/24,12:42:50.469711
-29.0,1038.0,-144.0,2021/03/24,12:42:50.485957
-29.0,1039.0,-150.0,2021/03/24,12:42:50.502191
-27.0,1040.0,-151.0,2021/03/24,12:42:50.518441
-26.0,1043.0,-151.0,2021/03/24,12:42:50.534691
-30.0,1038.0,-149.0,2021/03/24,12:42:50.550940
-27.0,1041.0,-146.0,2021/03/24,12:42:50.567178
-30.0,1044.0,-157.0,2021/03/24,12:42:50.583415
-30.0,1039.0,-146.0,2021/03/24,12:42:50.599658
-29.0,1038.0,-148.0,2021/03/24,12:42:50.615910
-31.0,1043.0,-146.0,2021/03/24,12:42:50.632156
-27.0,1041.0,-153.0,2021/03/24,12:42:50.648403
-33.0,1041.0,-153.0,2021/03/24,12:42:50.664656
-27.0,1040.0,-152.0,2021/03/24,12:42:50.680913
-26.0,1042.0,-151.0,2021/03/24,12:42:50.697167
-24.0,1043.0,-151.0,2021/03/24,12:42:50.713408
-28.0,1043.0,-151.0,2021/03/24,12:42:50.729653
-29.0,1041.0,-145.0,2021/03/24,12:42:50.745928
-24.0,1043.0,-152.0,2021/03/24,12:42:50.762173
-27.0,1043.0,-154.0,2021/03/24,12:42:50.778420
-22.0,1038.0,-147.0,2021/03/24,12:42:50.794669
-25.0,1041.0,-151.0,2021/03/24,12:42:50.810915
-31.0,1045.0,-150.0,2021/03/24,12:42:50.827165
-28.0,1041.0,-146.0,2021/03/24,12:42:50.843410
-30.0,1039.0,-147.0,2021/03/24,12:42:50.859669
-33.0,1040.0,-153.0,2021/03/24,12:42:50.875932
-30.0,1040.0,-156.0,2021/03/24,12:42:50.892182
-33.0,1039.0,-154.0,2021/03/24,12:42:50.908433
-29.0,1040.0,-155.0,2021/03/24,12:42:50.924697
-30.0,1041.0,-148.0,2021/03/24,12:42:50.940951
-31.0,1039.0,-155.0,2021/03/24,12:42:50.957218
-27.0,1039.0,-146.0,2021/03/24,12:42:50.973464
-29.0,1044.0,-150.0,2021/03/24,12:42:50.989710
-24.0,1043.0,-156.0,2021/03/24,12:42:51.005965
-30.0,1043.0,-148.0,2021/03/24,12:42:51.022209
-30.0,1042.0,-149.0,2021/03/24,12:42:51.038463
-27.0,1044.0,-151.0,2021/03/24,12:42:51.054734
-25.0,1042.0,-147.0,2021/03/24,12:42:51.070982
-27.0,1038.0,-153.0,2021/03/24,12:42:51.087235
-27.0,1040.0,-153.0,2021/03/24,12:42:51.103478
-32.0,1041.0,-152.0,2021/03/24,12:42:51.119739
-31.0,1040.0,-152.0,2021/03/24,12:42:51.136008
-34.0,1040.0,-149.0,2021/03/24,12:42:51.152252
-29.0,1039.0,-150.0,2021/03/24,12:42:51.168500
-30.0,1039.0,-154.0,2021/03/24,12:42:51.184750
-29.0,1037.0,-156.0,2021/03/24,12:42:51.201005
-31.0,1038.0,-146.0,2021/03/24,12:42:51.217252
-33.0,1039.0,-152.0,2021/03/24,12:42:51.233494
-32.0,1042.0,-157.0,2021/03/24,12:42:51.249746
-29.0,1046.0,-156.0,2021/03/24,12:42:51.266002
-28.0,1042.0,-150.0,2021/03/24,12:42:51.282256
-30.0,1038.0,-149.0,2021/03/24,12:42:51.298503
-32.0,1043.0,-152.0,2021/03/24,12:42:51.314750
-35.0,1041.0,-151.0,2021/03/24,12:42:51.331000
-32.0,1043.0,-151.0,2021/03/24,12:42:51.347260
-30.0,1045.0,-158.0,2021/03/24,12:42:51.363507
-30.0,1043.0,-154.0,2021/03/24,12:42:51.379758
-26.0,1040.0,-150.0,2021/03/24,12:42:51.396008
-28.0,1044.0,-152.0,2021/03/24,12:42:51.412254
-31.0,1041.0,-150.0,2021/03/24,12:42:51.428510
-26.0,1038.0,-154.0,2021/03/24,12:42:51.444774
-29.0,1043.0,-153.0,2021/03/24,12:42:51.461022
-29.0,1037.0,-149.0,2021/03/24,12:42:51.477275
-31.0,1041.0,-147.0,2021/03/24,12:42:51.493531
-26.0,1038.0,-146.0,2021/03/24,12:42:51.509781
-29.0,1039.0,-154.0,2021/03/24,12:42:51.526036
-28.0,1042.0,-151.0,2021/03/24,12:42:51.542280
-28.0,1044.0,-150.0,2021/03/24,12:42:51.558525
-33.0,1042.0,-149.0,2021/03/24,12:42:51.574782
-35.0,1045.0,-156.0,2021/03/24,12:42:51.591039
-31.0,1039.0,-149.0,2021/03/24,12:42:51.607290
-28.0,1038.0,-146.0,2021/03/24,12:42:51.623533
-29.0,1050.0,-158.0,2021/03/24,12:42:51.639783
-35.0,1048.0,-154.0,2021/03/24,12:42:51.656030
-28.0,1044.0,-150.0,2021/03/24,12:42:51.672279
