x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-18.0,42.0,-1005.0,2021/03/25,01:02:25.014075
-21.0,38.0,-997.0,2021/03/25,01:02:25.030390
-23.0,36.0,-1003.0,2021/03/25,01:02:25.046792
-17.0,40.0,-1005.0,2021/03/25,01:02:25.063057
-15.0,40.0,-1004.0,2021/03/25,01:02:25.079309
-16.0,33.0,-1004.0,2021/03/25,01:02:25.095573
-18.0,26.0,-1002.0,2021/03/25,01:02:25.111829
-19.0,24.0,-1005.0,2021/03/25,01:02:25.128081
-13.0,26.0,-1001.0,2021/03/25,01:02:25.144333
-12.0,35.0,-1000.0,2021/03/25,01:02:25.160584
-20.0,31.0,-1006.0,2021/03/25,01:02:25.176842
-19.0,36.0,-998.0,2021/03/25,01:02:25.193097
-18.0,36.0,-1001.0,2021/03/25,01:02:25.209350
-15.0,42.0,-1006.0,2021/03/25,01:02:25.225605
-13.0,37.0,-1006.0,2021/03/25,01:02:25.241867
-18.0,40.0,-1010.0,2021/03/25,01:02:25.258127
-22.0,40.0,-1006.0,2021/03/25,01:02:25.274380
-17.0,37.0,-1001.0,2021/03/25,01:02:25.290632
-21.0,32.0,-991.0,2021/03/25,01:02:25.306885
-23.0,34.0,-995.0,2021/03/25,01:02:25.323133
-16.0,33.0,-998.0,2021/03/25,01:02:25.339387
-17.0,29.0,-997.0,2021/03/25,01:02:25.355668
-23.0,28.0,-997.0,2021/03/25,01:02:25.371923
-21.0,28.0,-999.0,2021/03/25,01:02:25.388174
-19.0,33.0,-999.0,2021/03/25,01:02:25.404436
-22.0,30.0,-999.0,2021/03/25,01:02:25.420692
-20.0,29.0,-1003.0,2021/03/25,01:02:25.436951
-18.0,34.0,-1006.0,2021/03/25,01:02:25.453201
-23.0,41.0,-997.0,2021/03/25,01:02:25.469470
-23.0,40.0,-998.0,2021/03/25,01:02:25.485726
-21.0,37.0,-999.0,2021/03/25,01:02:25.501981
-18.0,35.0,-998.0,2021/03/25,01:02:25.518239
-20.0,36.0,-1003.0,2021/03/25,01:02:25.534493
-18.0,35.0,-1007.0,2021/03/25,01:02:25.550740
-21.0,38.0,-1004.0,2021/03/25,01:02:25.566990
-17.0,31.0,-999.0,2021/03/25,01:02:25.583264
-23.0,31.0,-997.0,2021/03/25,01:02:25.599519
-23.0,33.0,-999.0,2021/03/25,01:02:25.615768
-20.0,30.0,-1003.0,2021/03/25,01:02:25.632015
-18.0,32.0,-1000.0,2021/03/25,01:02:25.648271
-18.0,34.0,-996.0,2021/03/25,01:02:25.664525
-18.0,35.0,-1003.0,2021/03/25,01:02:25.680772
-19.0,33.0,-999.0,2021/03/25,01:02:25.697021
-22.0,37.0,-1002.0,2021/03/25,01:02:25.713286
-19.0,31.0,-1001.0,2021/03/25,01:02:25.729536
-19.0,32.0,-1002.0,2021/03/25,01:02:25.745790
-20.0,32.0,-1003.0,2021/03/25,01:02:25.762043
-19.0,29.0,-1006.0,2021/03/25,01:02:25.778302
-20.0,29.0,-996.0,2021/03/25,01:02:25.794556
-21.0,32.0,-1003.0,2021/03/25,01:02:25.810806
-23.0,34.0,-998.0,2021/03/25,01:02:25.827061
-18.0,34.0,-1000.0,2021/03/25,01:02:25.843314
-20.0,35.0,-998.0,2021/03/25,01:02:25.859567
-17.0,37.0,-999.0,2021/03/25,01:02:25.875817
-20.0,36.0,-1001.0,2021/03/25,01:02:25.892069
-21.0,31.0,-997.0,2021/03/25,01:02:25.908326
-18.0,38.0,-1000.0,2021/03/25,01:02:25.924573
-19.0,35.0,-996.0,2021/03/25,01:02:25.940822
-22.0,36.0,-998.0,2021/03/25,01:02:25.957074
-17.0,32.0,-1004.0,2021/03/25,01:02:25.973325
-20.0,34.0,-1002.0,2021/03/25,01:02:25.989583
-16.0,30.0,-1003.0,2021/03/25,01:02:26.005881
